DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI,TransDSIwoSSN,TransDSIwoCT,RF,XGBoost,SVM,KNN,LR
Q96RU2,P46531,1,38.74811,3.35,0.9356580972671508,0.9974393844604492,0.4671644568443298,0.62083183171882,0.5065020322799683,0.4324757914808523,0.6958888266167291,0.9943649316885845
Q9H0E7,Q9BZS1,1,23.440608,11.7792,0.9882716536521912,0.7781752943992615,0.6248489022254944,0.6274019247316684,0.5097641348838806,0.6532175984590021,0.6186723011450098,0.7563292209931207
Q9UPT9,Q92905,1,4.5372,2.28,0.7138422131538391,0.3392579853534698,0.5734618902206421,0.5028305395468308,0.481416255235672,0.4807040834879416,0.5275129894873825,0.45710441326560197
P62068,P06733,1,2.5344,1.32,0.9163797497749328,0.3186217844486236,0.7361274361610413,0.3647091973290361,0.4863953590393066,0.5441743760249439,0.3724727406566037,0.4679223973220074
Q9UMW8,O95863,1,1.9536,1.32,0.9782498478889464,0.8426674008369446,0.6661578416824341,0.6706529169781067,0.523906946182251,0.7037541763360242,0.7159500148088506,0.6295248694273226
Q93009,Q07820,1,32.0322816,3.8016,0.9959465861320496,0.6064971089363098,0.8147721290588379,0.4974280419365269,0.5067024827003479,0.5,0.459820783878776,0.9016043963530446
Q9Y4E8,Q9UHD2,1,8.36352,3.8016,0.9619811177253724,0.8810543417930603,0.5297384858131409,0.5936446126797457,0.505323588848114,0.5338488166669854,0.6144380336875059,0.9916987792744733
P40818,Q4U2R8,1,6.8856,2.28,0.96779602766037,0.3093415200710296,0.5556000471115112,0.5528190077935161,0.5159202218055725,0.5826750827971207,0.5549026766250155,0.050310077407956906
Q92560,Q15831,1,2.6268,1.32,0.9685714840888976,0.558414101600647,0.4099999070167541,0.4768251455421612,0.5020309090614319,0.4693973775887775,0.4619704090982928,0.49709860888206525
Q96G74,Q14258,1,12.1605,3.35,0.6301940679550171,0.6816550493240356,0.5203768014907837,0.475174646475056,0.5007588863372803,0.4580364921588589,0.5996434418489573,0.865828180277493
Q9Y4E8,Q9NVV4,1,2.2,1.0,0.4916383624076843,0.8613379597663879,0.4327621161937713,0.5475165222224496,0.5097641348838806,0.6091110634344399,0.6913022433587475,0.7380303962488974
Q93009,P30304,1,2.904,1.32,0.9173564314842224,0.8853968381881714,0.6628358960151672,0.5513928585295015,0.5224709510803223,0.5689481142263422,0.3842170107591758,0.6139207502558803
O15372,O95863,1,5.626368,3.8016,0.964696168899536,0.8438230752944946,0.6953744292259216,0.6941609567999101,0.523906946182251,0.6653713091865854,0.6499640282473294,0.8191524727201246
Q93009,Q16778,1,228.94092,39.135200000000005,0.9969559907913208,0.834453284740448,0.8355202078819275,0.7349028574744095,0.5331279039382935,0.6511517477358402,0.7482683163509354,0.7919549310866746
Q93009,Q9H8V3,1,4.5372,2.28,0.4818832278251648,0.164719745516777,0.5407903790473938,0.4740642264678273,0.4599347412586212,0.4075360829543308,0.6077849135119346,0.08283828305112205
Q9Y2K6,O43623,1,2.4288,1.32,0.9787238836288452,0.6068060994148254,0.6122134923934937,0.5346917656806194,0.5371969938278198,0.5314769616026915,0.4004665789037459,0.6986758117429048
Q9Y4E8,Q6N021,1,2.4288,1.32,0.7226871252059937,0.2737263441085815,0.6628565192222595,0.4725439883585923,0.5356782078742981,0.3295800245826877,0.6183538250313463,0.9179618551332047
Q9UMW8,P46531,1,4.958,3.35,0.8768560290336609,0.9976571798324584,0.4494535326957702,0.5794556763308131,0.5065020322799683,0.4521295102151889,0.6864484216941849,0.9967869390675466
Q7L8S5,O00429,1,6.6665,3.35,0.3367624878883362,0.3208326995372772,0.4108090698719024,0.4280026675856589,0.5005919337272644,0.5417512666549802,0.53718568496964,0.8506688832696552
Q5VVJ2,Q86WV6,1,2.904,1.32,0.9661974906921388,0.7453199028968811,0.687749445438385,0.6631928867801308,0.5159202218055725,0.4655417513543105,0.6837382248677667,0.4520515505914345
Q9Y4E8,Q9H257,1,1.99,1.0,0.0502884872257709,0.0162277463823556,0.5032222867012024,0.3849167175292621,0.4645255804061889,0.2068748109541628,0.6069967481260902,0.0031390907022416895
Q14694,P48764,1,8.2764,2.28,0.3360064029693603,0.6602361798286438,0.5607085227966309,0.4441752953876124,0.5020309090614319,0.5496577094053102,0.4839860864287035,0.8113893387210486
Q93009,P48764,1,4.1952,2.28,0.2767400443553924,0.5810446739196777,0.5488700270652771,0.4264428601862591,0.5020309090614319,0.523129754917108,0.5291271861274948,0.7715486640644195
Q504Q3,Q99708,1,4.3776,2.28,0.9311920404434204,0.0743262469768524,0.5886297225952148,0.5027346756871336,0.5308133959770203,0.3640061925262537,0.6844233812987498,0.010617644306361999
O94782,Q9BZK7,1,5.626368,3.8016,0.5009638667106628,0.3204511106014251,0.4824229776859283,0.4426123559776953,0.5018378496170044,0.4163388042058484,0.5223881818481516,0.14121747776290602
Q93009,Q96PU5,1,138.31251424,18.1472,0.9384685158729552,0.7493785619735718,0.686424732208252,0.5327874472014696,0.5110045671463013,0.5501839936909048,0.4678327372397892,0.618293746561625
O94782,Q16635,1,2.28,2.28,0.0226704813539981,0.4293147623538971,0.4033791720867157,0.3139743202636774,0.480321854352951,0.5151536240746335,0.6370985151361208,0.2730269307262793
O94782,P03372,1,50.04713088,6.566399999999999,0.8350206017494202,0.2999737560749054,0.5526501536369324,0.4853650314404352,0.5062840580940247,0.3228586049969413,0.4406923303470921,0.06900296839258149
Q53GS9,P42224,1,16.067616,2.28,0.2839851081371307,0.9179437756538392,0.5546520352363586,0.4957671517444469,0.5174916386604309,0.672069695823778,0.6196181811955925,0.9865954650699699
Q9Y4E8,Q13451,1,5.2992,2.88,0.9101818203926086,0.1319616287946701,0.5754237174987793,0.4563037783717416,0.4925925135612488,0.3837280200403491,0.5246313738228535,0.0941855901907354
Q4G0A6,Q08050,1,1.48,1.0,0.9848724603652954,0.9669491648674012,0.5728500485420227,0.5876295734163373,0.5121843814849854,0.6168330647936107,0.4802671411951478,0.8208739587478784
P54252,Q15382,1,2.18,1.0,0.4363099634647369,0.7395511865615845,0.6074535846710205,0.4052933049044022,0.465758204460144,0.6123338353067144,0.5527143184380063,0.7303065345674343
Q14694,P24385,1,7.8408,1.32,0.9727968573570251,0.3678673207759857,0.5839443206787109,0.4572956398234077,0.5326958894729614,0.6228774051681145,0.5467147574524285,0.5778898433710111
Q92995,Q96P20,1,6.994944,3.8016,0.4684062004089355,0.4697219431400299,0.4836894571781158,0.4894757792651933,0.4601531326770782,0.3392865636929214,0.6754682436640737,0.14378306491995843
P40818,Q16620,1,54.438192,17.966399999999997,0.985443353652954,0.9053385257720948,0.6145684123039246,0.554965988698633,0.5110045671463013,0.7171796530678817,0.6151909272794777,0.9883875985147964
Q96FW1,Q9NZQ7,1,2.8776,1.32,0.6559897065162659,0.328547865152359,0.4378392696380615,0.4051258825856298,0.4745286703109741,0.6318344876603923,0.4747776242113434,0.4507828808186176
Q5VV17,Q9HCE7,1,4.3608,2.76,0.8941806554794312,0.1909143328666687,0.6766877174377441,0.5009417877069829,0.5110045671463013,0.2442292981348201,0.456659920520842,0.15063689470380492
P51784,Q15233,1,22.675488,10.4016,0.3941998779773712,0.5993257761001587,0.43113973736763,0.4166748743854299,0.5035542845726013,0.6101317363874805,0.5421392896379723,0.38866342624116906
Q93008,Q6R327,1,6.3384,2.28,0.8727383017539978,0.6340424418449402,0.2952454686164856,0.564532396301242,0.5356782078742981,0.5514733304531841,0.5414640446203173,0.9072073937801874
Q9UK80,Q15910,1,4.5372,2.28,0.8462614417076111,0.2050870805978775,0.5264115333557129,0.4841983589124084,0.4624487161636352,0.4557779060658198,0.5315014828666611,0.48912385840917477
Q70EL4,P37275,1,6.3344,4.28,0.7606265544891357,0.582188606262207,0.7128185629844666,0.5004740174835104,0.4624487161636352,0.5774077690443732,0.3871942428147339,0.9074275762139586
Q6GQQ9,P08069,1,89.77752864,11.7792,0.9204980134963988,0.9825328588485718,0.3829507529735565,0.520134750068504,0.5112815499305725,0.7832376817173904,0.4584591607782649,0.9868016482429013
Q9UMW8,Q9C0B1,1,1.9536,1.32,0.0108713852241635,0.7947547435760498,0.4571036100387573,0.4963714835952507,0.5054905414581299,0.6101677057961163,0.7598300193550267,0.6254521044293129
P51784,Q16236,1,6.432,3.35,0.9612770080566406,0.5212888717651367,0.5863713622093201,0.4090355055325071,0.5165491700172424,0.5602045343011122,0.6778328630738018,0.2881984244384211
Q93009,Q96C12,1,10.8914,9.23,0.0353056527674198,0.5130824446678162,0.4009967148303985,0.5214783630875939,0.5097107887268066,0.4225771662831072,0.4678362166699266,0.11659974611923044
Q9Y5T5,P01106,1,254.57869056,24.0832,0.9720936417579652,0.9404141306877136,0.6651722192764282,0.7008014244172328,0.5276390910148621,0.5255215733475997,0.5253956284652916,0.9723853255614673
Q93008,Q9H3R0,1,11.2884,4.09,0.7410352826118469,0.5608659386634827,0.5552929043769836,0.5437900731965308,0.4988361299037933,0.4477050196515468,0.5285866796773935,0.9679228672565189
Q96JH7,Q9H040,1,1.9536,1.32,0.0033791696187108,0.1942229270935058,0.3242384493350982,0.5082999476636639,0.5018378496170044,0.4452583521131184,0.5376147431365037,0.6426904331332911
P51784,Q9H040,1,2.4288,1.32,0.0044807991944253,0.0595855638384819,0.3427503407001495,0.4665637483251164,0.5018378496170044,0.3181762270668558,0.4680187821410596,0.06535202116230614
Q9UPT9,Q15465,1,3.9996,1.32,0.0003751493350137,0.0488725416362285,0.5411890745162964,0.386573606690161,0.4910104870796203,0.3452607391321841,0.5298821465465176,0.20844199913207068
Q14694,Q9GZQ8,1,3.6432,1.32,0.1049311235547065,0.5368046164512634,0.4351964294910431,0.3640005215187576,0.5089152455329895,0.3663963469394269,0.5657656569662094,0.5295969974089146
Q92995,Q92547,1,2.5344,1.32,0.8682806491851807,0.2998300492763519,0.4852379858493805,0.5753341438551629,0.5088078379631042,0.4638033047159322,0.4556545377971095,0.9343379015757364
P51784,O00425,1,19.138944,10.4016,0.1763088554143905,0.3669198453426361,0.5181014537811279,0.4551620460248574,0.5024732947349548,0.4815096131269336,0.4670793665110437,0.5624990394317315
Q6GQQ9,P35222,1,2.2,1.0,0.9426487684249878,0.632095992565155,0.6963765621185303,0.6346895268112166,0.5121843218803406,0.5073787895785226,0.5416305869475905,0.7997722895928623
Q9UGI0,Q8NEB9,1,3.6432,1.32,0.9222683310508728,0.5271997451782227,0.6261063814163208,0.4835911376227653,0.5020309090614319,0.4867343873091462,0.6217353250545403,0.02318732210709832
Q96FW1,P43246,1,3.6696,1.32,0.95109885931015,0.4790454506874084,0.431709349155426,0.5171271470958115,0.5012930035591125,0.3646692877816115,0.6160843041517936,0.9601565098856748
Q9P275,Q05195,1,5.626368,3.8016,0.2142255902290344,0.4172252118587494,0.4049310386180877,0.3315442907250328,0.4552893936634063,0.4561382412522139,0.3906790547639843,0.571487612894789
Q53GS9,P37275,1,6.3344,4.28,0.8984543681144714,0.5044527649879456,0.7086401581764221,0.4327352037299846,0.4624487161636352,0.2982541727101351,0.3302260485981337,0.49935638818858896
Q9NQC7,P42773,1,1.99,1.0,0.9101792573928832,0.291599303483963,0.443578690290451,0.3961753658615424,0.4614038467407226,0.3653229936204991,0.2001772640253495,0.5149650320031021
Q7L8S5,O14965,1,1.48,1.0,0.8446005582809448,0.7111450433731079,0.6679284572601318,0.4659196352804903,0.4893961250782013,0.4905125204184804,0.3819132536591469,0.8852187223881252
Q8TEY7,P01106,1,52.98304,24.0832,0.9753071665763856,0.9503767490386964,0.680816113948822,0.7230693792901173,0.5276390910148621,0.7016236086194745,0.672077134388208,0.973980001695326
P54578,Q9UPN3,1,8.2176,4.28,0.0610069781541824,0.0173113103955984,0.5827065706253052,0.443079990966162,0.4646848440170288,0.3155130872682509,0.3869014030331377,0.19155219077554925
P54578,Q96RJ0,1,13.799808,3.8016,0.9971476197242736,0.9261733889579772,0.5907756686210632,0.586572122452864,0.523906946182251,0.6567154351318767,0.4519618535133726,0.7924651795510783
P54578,P25963,1,6.2928,2.28,0.8149632215499878,0.3848499953746795,0.5763285756111145,0.5567449408671556,0.5353509187698364,0.4906820102058003,0.3031029202835291,0.49844745216641523
Q9Y6I4,P04198,1,36.112928,18.1472,0.9040789008140564,0.5884931087493896,0.5415058135986328,0.4990021879871751,0.5159202218055725,0.4523961810768888,0.4608162726588345,0.9743071646089234
Q9UPT9,P46937,1,13.067136,6.566399999999999,0.7858024835586548,0.6068719029426575,0.5380570292472839,0.6138909392506906,0.523906946182251,0.5785718911255181,0.535552579425222,0.6873445112688268
Q14694,Q8WX94,1,4.1952,2.28,0.8466431498527527,0.6042572855949402,0.5485780835151672,0.4964163745596088,0.5110095739364624,0.6453119497366172,0.6111885569117016,0.5988939402953469
Q9UGI0,Q9ULT8,1,5.626368,3.8016,0.9057925343513488,0.0933104678988456,0.5410468578338623,0.4293184500703002,0.4692915081977844,0.5673950704380436,0.4631498818235035,6.136971731004924e-05
Q86UV5,Q8N6T7,1,14.27904,9.648,0.3358049690723419,0.0632272213697433,0.4171554148197174,0.3828655947780835,0.4893961250782013,0.3719117336153452,0.5476733404633832,0.13956719830080047
O94782,O95863,1,2.6268,1.32,0.9787705540657043,0.8780233860015869,0.6511940360069275,0.6433182542841079,0.523906946182251,0.6313706876764367,0.7074048149568973,0.7797968593929046
Q93009,Q16656,1,9.0115,3.35,0.995363712310791,0.1450639367103576,0.6973178386688232,0.4556529379824108,0.5364828109741211,0.4865844008772978,0.2274774443275127,0.41938369974518924
Q93009,P00519,1,72.54821376,6.566399999999999,0.7505906820297241,0.1880621016025543,0.6820798516273499,0.5147730856055929,0.5020309090614319,0.3927029452825494,0.4670908805605731,0.01771528393028806
Q70EK8,P25963,1,2.28,2.28,0.8783664107322693,0.3009041249752044,0.5362043380737305,0.5683294644983444,0.5353509187698364,0.584426443291375,0.4658659807624007,0.6080130231369113
O94966,Q8IVP5,1,2.8776,1.32,0.0086671812459826,0.1859132796525955,0.6657828092575073,0.3939821084918355,0.4766176044940948,0.3456205878804718,0.3653498412945997,0.2707821197351129
P62068,P26927,1,8.2176,4.28,0.0199419185519218,0.4632101655006408,0.41224205493927,0.4691198419891548,0.5002572536468506,0.475189732111287,0.0896949639854203,0.13673383299193012
Q6GQQ9,O60341,1,2.904,1.32,0.9192896485328674,0.8596624135971069,0.5898472666740417,0.5468932149986224,0.5012379884719849,0.5343938167784816,0.6007568813212434,0.8565660460196289
Q9Y6I4,Q01860,1,50.449216,18.1472,0.9852466583251952,0.7242399454116821,0.7348385453224182,0.569630708613887,0.5020309090614319,0.471037086474113,0.622130932711241,0.7842762205453265
Q92560,P60484,1,2.904,1.32,0.9915828108787536,0.8804894685745239,0.8151673078536987,0.6667014552679411,0.5190076231956482,0.644734363948209,0.5187336948810237,0.6627606953310071
Q8NB14,P01106,1,35.643136,24.0832,0.9785731434822084,0.9406228065490724,0.6555278897285461,0.6811130866777461,0.5276390910148621,0.7029374043637762,0.6266947121174887,0.6510841112191642
O95630,P00533,1,56.015388,5.148,0.3885888159275055,0.4960215985774994,0.4740982949733734,0.5272055246728181,0.5085591077804565,0.3544992163990392,0.452260053632486,0.44385097962167963
O95630,P00533,1,56.015388,5.148,0.3885888159275055,0.4960215985774994,0.4740982949733734,0.5272055246728181,0.5085591077804565,0.3544992163990392,0.452260053632486,0.44385097962167963
Q93008,Q9H6Z9,1,5.94,1.0,0.0333015583455562,0.2789955139160156,0.537353515625,0.3723533809298027,0.4846339225769043,0.4440629886910029,0.2420074571688915,0.5284037981865322
Q9P2H5,P03372,1,9.718272,6.566399999999999,0.787344217300415,0.2773899734020233,0.5531929731369019,0.4849233508403366,0.5062840580940247,0.2711327956104999,0.6470447994536194,0.06755762685622439
O94966,Q9Y6Q9,1,25.91424,11.7792,0.5173032283782959,0.862026035785675,0.437660276889801,0.5327729982982867,0.5105263590812683,0.5448324674740423,0.61666638266343,0.9510456455790782
O94782,P62249,1,1.32,1.32,0.036206267774105,0.8502935171127319,0.3478913903236389,0.4573004660007359,0.5035542845726013,0.681659265024796,0.722993243318854,0.8464856604333044
Q96BN8,P37023,1,10.568448,3.8016,0.972628653049469,0.9273468255996704,0.6163299679756165,0.4978667226352574,0.5095711350440979,0.6035545340881832,0.5375708202647209,0.9916445395390342
Q70EK9,Q8WYQ5,1,4.3776,2.28,0.0784147679805755,0.0573023334145545,0.5179583430290222,0.4121762373926957,0.512262761592865,0.4814724750193995,0.289548014569415,0.054630051496244766
Q9Y4E8,P35659,1,2.6268,1.32,0.2523704767227173,0.7811328768730164,0.2219954580068588,0.4369920160135561,0.4910472929477691,0.5076663849238368,0.5390331055497585,0.9631737957673638
P09936,P25963,1,8.36352,3.8016,0.8972000479698181,0.6642980575561523,0.5541806221008301,0.5619526824486334,0.5353509187698364,0.6172652514664753,0.5516528920278023,0.5985765533394051
Q8N5J2,P46937,1,1.48,1.0,0.890636146068573,0.7090839147567749,0.5550587773323059,0.5918170477169779,0.523906946182251,0.6123352899428028,0.5380795219805127,0.7496817884494785
Q9UPT9,O75461,1,2.6268,1.32,0.6562155485153198,0.1426551342010498,0.7154714465141296,0.4261276206713131,0.523906946182251,0.2943585297003239,0.5355439699544708,0.28184821503088675
Q14694,P15880,1,1.9536,1.32,8.82870881468989e-05,0.0291759353131055,0.2140701562166214,0.4358323140807116,0.5195541977882385,0.2802422683683989,0.5510520811880563,0.005711731676422861
Q6R6M4,Q16236,1,2.6268,1.32,0.6662042140960693,0.3918268382549286,0.5907343029975891,0.419275472597935,0.5094882845878601,0.4368970530575844,0.4560053469553777,0.2965967516600415
Q9Y4E8,P60842,1,9.328,4.24,0.7504110336303711,0.5394416451454163,0.6317845582962036,0.4863817925646903,0.5035542845726013,0.4451741663684084,0.6156909377069033,0.656640839193385
O94782,P55060,0,2.28,2.28,0.9511892199516296,0.3433621525764465,0.4853628575801849,0.5149113683177022,0.5089762210845947,0.2435345692492229,0.4721366890848709,0.5522565277080382
O94782,Q13107,0,8.1391,4.09,0.4576576352119446,0.4949210584163666,0.4562658369541168,0.5509671353905254,0.5063967108726501,0.2693450626622778,0.2300674211329104,0.7383771133994744
O94782,Q9H3U1,0,3.8016,3.8016,0.6775497794151306,0.2392320334911346,0.5913040041923523,0.4913189745701332,0.4985595941543579,0.2544767775206104,0.0765790110779564,0.4825145649982193
O94782,O14544,0,1.32,1.32,0.616977870464325,0.819706380367279,0.674515962600708,0.5419083490117257,0.498763233423233,0.3848181232627461,0.4580358812093406,0.4547905776403721
O94782,Q8IZ83,0,1.32,1.32,0.2656540274620056,0.6222667098045349,0.5691375136375427,0.4730358899321999,0.4873818159103393,0.3208694578313563,0.456739508437147,0.798950141401634
O94782,O15131,0,17.3416,17.3416,0.007709277793765,0.2530544102191925,0.5005210041999817,0.4385102706821249,0.5177468657493591,0.2974601660038117,0.4825401603388673,0.1873028515951949
O94782,Q5VXU3,0,2.28,2.28,0.0620595179498195,0.974604070186615,0.7264690399169922,0.4821616388881443,0.4734487235546112,0.6302418177742101,0.4933387548875911,0.9668760461206932
P35125,Q8N8A2,0,7.8621,2.19,0.0405479930341243,0.1430482417345047,0.3845054507255554,0.485340490295761,0.4814167618751526,0.4511017281386862,0.4686292106930133,0.0003328139704594348
Q6R6M4,P0C7H9,0,1.27,1.0,0.0040400684811174,0.2702021598815918,0.3207994997501373,0.4308846739444938,0.4562380015850067,0.2924251826219193,0.3141391429505992,0.4417570351801638
Q6R6M4,Q14145,0,10.4512,5.68,0.1993433386087417,0.5953900218009949,0.6011093854904175,0.5490465852725203,0.5062840580940247,0.3395543800904115,0.4587089776156465,0.5001721944078544
Q9UPT9,Q96ES7,0,5.4264,1.36,0.2583013772964477,0.3241575956344604,0.2629461884498596,0.3907664580916967,0.4863953590393066,0.511868915110823,0.5377122160202606,0.33900242244153983
Q9UPT9,O15511,0,3.9864,1.32,0.8946533799171448,0.2020823061466217,0.3185969889163971,0.2900385857338143,0.4552893936634063,0.3630873814281508,0.6034655858837065,0.25234530915226233
Q9UPT9,P41252,0,4.3776,2.28,0.0316490419209003,0.0102834273129701,0.4241527616977691,0.4674826261390013,0.5033437609672546,0.1834407355568599,0.3083681356955985,8.850182938723567e-07
Q9UPT9,Q6UWR7,0,2.5344,1.32,0.7414901256561279,0.1814562529325485,0.608924925327301,0.4539176537408568,0.486508160829544,0.591877511428986,0.5481625822267303,0.03622470166416467
Q9UPT9,Q15393,0,2.5344,1.32,0.0719451606273651,0.4975452423095703,0.3728261888027191,0.439549260266029,0.5087533593177795,0.4347633392549004,0.4737239807164719,0.36570449333347904
Q9UPT9,P61160,0,3.6696,1.32,0.759038507938385,0.2512572407722473,0.4942806661128998,0.4454183040530012,0.5020309090614319,0.4489319486495916,0.4509894016284164,0.5026982265818255
Q9UPT9,P29016,0,6.9084,2.28,0.8270330429077148,0.2366735786199569,0.454587459564209,0.4903702115636186,0.4943472445011139,0.5,0.5434741596799926,0.3799715955121103
Q92995,Q15038,0,19.21128,2.28,0.0058387927711009,0.4540666043758392,0.3825411200523376,0.3787864998482902,0.455862432718277,0.541868650368612,0.5138810679736866,0.47750261319883386
Q92995,Q9BUL9,0,1.9536,1.32,0.7279456257820129,0.6810557246208191,0.7735674977302551,0.3856007344618669,0.5020309090614319,0.6308023701359168,0.5048502425939889,0.5240969193517387
Q92995,P55072,0,8.2764,2.28,0.7216659784317017,0.5341774225234985,0.4861025810241699,0.5056168216794599,0.5085307955741882,0.4430496941297042,0.5229984479055463,0.6947028125407525
Q92995,P36957,0,25.6594,9.23,0.0506410598754882,0.1208701059222221,0.5689147114753723,0.4003870898331195,0.5017722845077515,0.4406756797003142,0.4684769447478698,0.4136002809437013
Q92995,Q13571,0,2.4552,1.32,0.5776553153991699,0.5906465649604797,0.7718663215637207,0.447450160389932,0.4677374362945556,0.6656711842029938,0.6087520247191848,0.6583275663814172
P45974,Q9BZF1,0,5.626368,3.8016,0.8776681423187256,0.2563482820987701,0.459355354309082,0.4581406527750918,0.5119665265083313,0.3824526095402598,0.4596975239795842,0.5737222622291045
P45974,Q9BYV2,0,1.9536,1.32,0.0275600180029869,0.0272207111120224,0.4580892026424408,0.3903947095486899,0.46184042096138,0.305073516605409,0.326610003792551,0.11454397860170404
P45974,Q9NYL9,0,1.32,1.32,0.0469292737543582,0.1148790270090103,0.5385344624519348,0.3844665505258986,0.5110105872154236,0.3385343548527935,0.3243799496328436,0.3189034568274933
P45974,P62140,0,2.5344,1.32,0.0655879899859428,0.0390838049352169,0.6646630167961121,0.4531698162189347,0.4805417656898498,0.3558000483001941,0.3284124765312849,0.039114615718225026
P45974,Q96C12,0,9.23,9.23,0.0435482412576675,0.5266497731208801,0.4035484194755554,0.5064017502095046,0.5097107887268066,0.4662993460175664,0.3850992585068143,0.05156512710785248
P45974,O00488,0,2.6268,1.32,0.8348751068115234,0.6368097066879272,0.5072608590126038,0.3662036915725006,0.4552893936634063,0.5217481786822145,0.3173595944368219,0.8678464022492385
P51784,Q14781,0,24.8571,6.39,0.054915253072977,0.6717414259910583,0.3825565278530121,0.4903357154405626,0.519183874130249,0.5804367182271851,0.5454961410423962,0.24975270800912888
P51784,Q96DT6,0,1.36,1.36,0.0961207672953605,0.1701620072126388,0.5600610375404358,0.4816129813952259,0.5050333738327026,0.3933472739547803,0.6197339785371959,0.22378517363946368
P51784,P31689,0,1.9536,1.32,0.2476600408554077,0.9119336009025574,0.4953200221061706,0.4240085510551363,0.5099693536758423,0.6630667600335175,0.5398323675265954,0.8644403907929432
P51784,Q6PIJ6,0,4.8262,4.09,0.0186118315905332,0.1501028835773468,0.118713155388832,0.4386395078293761,0.4605084061622619,0.3194688195883237,0.4572312306250988,0.025783420754786412
P51784,P0CG48,0,5.6684,1.0,0.085602730512619,0.0436369441449642,0.5221621990203857,0.2058737812739711,0.4680379033088684,0.3191814394484076,0.3001798862689266,0.061415192422978215
P51784,Q9UIA9,0,2.6904,2.28,0.7469725012779236,0.826205313205719,0.4133620858192444,0.5297566974211655,0.5151433944702148,0.5951590109842967,0.6101810207388582,0.24835342451794898
P51784,Q03060,0,1.5576,1.32,0.4870699644088745,0.670179545879364,0.5964720845222473,0.3833323605626201,0.5084975361824036,0.6056093392541012,0.5418885742217825,0.6437944073759754
Q9Y6I4,Q8N5D0,0,30.099456,16.3584,0.8633937239646912,0.1253791451454162,0.634937047958374,0.4607609100446239,0.498339831829071,0.3560292162651667,0.4426441161796695,0.4626781866111741
Q9Y6I4,Q6FIF0,0,2.4288,1.32,0.6684805750846863,0.4926695823669433,0.3583755791187286,0.3926782018625462,0.5344645977020264,0.3540273564574001,0.7130624926192606,0.2901144325903812
Q9Y6I4,Q15717,0,8.2764,2.28,0.042211890220642,0.0182122010737657,0.4141484200954437,0.3271794907801181,0.4677582383155823,0.2440206553858619,0.6227099149114271,0.029310365254029594
Q9Y6I4,P55884,0,1.32,1.32,0.6457446217536926,0.1783989071846008,0.7113780379295349,0.4219331136404558,0.4993868172168731,0.2880312909224968,0.4567702709607603,0.7452357186653746
Q9Y6I4,Q92731,0,6.994944,3.8016,0.7128320932388306,0.665083110332489,0.6265968680381775,0.5616838704156552,0.523906946182251,0.5,0.5317554111861313,0.0875818751662232
Q9Y6I4,Q5T2W1,0,14.27904,9.648,0.1919592022895813,0.030463058501482,0.6432071328163147,0.3987671576100535,0.5032956600189209,0.1697480322268358,0.5955774712550844,0.000776311299862443
Q9Y6I4,P0CG48,0,2.18,1.0,0.0849978551268577,0.0496201142668724,0.5316756367683411,0.2417744210510918,0.4940147697925567,0.3521961943318848,0.2765933188765162,0.07960589516981566
P21580,Q9H4A3,0,8.7381,2.19,0.8118848204612732,0.4985949099063873,0.4678528308868408,0.4668536138286138,0.5356782078742981,0.4130998671724358,0.3844885056896369,0.4634690496128279
Q70EK9,A6NNY8,0,1.5576,1.32,0.081691101193428,0.1175507828593254,0.4769053161144256,0.5115159019482443,0.501765787601471,0.4111451788357432,0.4569270730591636,0.08069781411335643
Q86UV5,P38159,0,1.9536,1.32,0.4682120084762573,0.0923057273030281,0.5296065807342529,0.3206600937810113,0.4774264991283417,0.4062824319444414,0.5368891702313695,0.2453791157590395
Q86UV5,Q5XPI4,0,14.545152,12.3264,0.9187554121017456,0.2965717017650604,0.5827459692955017,0.5057318735508896,0.5112815499305725,0.4600083743585539,0.5441477372719926,0.24422762129410244
Q9HBJ7,Q7Z434,0,18.243072,12.3264,0.0532940216362476,0.0578697025775909,0.4428157806396484,0.4464930592107466,0.5020309090614319,0.2425687227184249,0.5297918200623932,0.11779522458306724
Q96FW1,P31944,0,1.97,1.0,0.818925142288208,0.6468825936317444,0.6668546199798584,0.3925445398045039,0.4552893936634063,0.4879228673038463,0.3845308683767288,0.7905507438469291
Q96FW1,Q8WZ73,0,2.8776,1.32,0.7646418809890747,0.6005364060401917,0.5940126180648804,0.4529138198462925,0.4708870649337768,0.4679455508179428,0.3884757938272007,0.9179040895524267
Q96FW1,Q9UNH7,0,8.9162,4.09,0.0998299643397331,0.598700225353241,0.4745928347110748,0.4200149876170266,0.4863953590393066,0.5545386310706882,0.453473577070342,0.6455070348930181
Q96FW1,Q8TA86,0,1.18,1.0,0.0176774151623249,0.5091061592102051,0.8004031777381897,0.4175465416033963,0.528144896030426,0.4615377261521673,0.4446472940705775,0.45704015183523666
Q96FW1,O75460,0,2.8776,1.32,0.8325196504592896,0.2944011390209198,0.5218153595924377,0.4131009102115835,0.500333309173584,0.4630137727332241,0.5685212882966013,0.47645269209338437
Q9UGI0,Q15560,0,5.0556,1.32,0.4417969882488251,0.434471845626831,0.4995245039463043,0.4268124524939534,0.4562380015850067,0.5668867792548848,0.290845517410301,0.7849506663276442
