Sensitivity,Specificity,PPV,NPV,F1-score,AUROC,AUPRC,repeat,method
0.6388888888888888,0.5957446808510638,0.8694158075601375,0.2814070351758794,0.7365356622998543,0.6258596604341286,0.858567407873008,3.0,LR
0.2878787878787879,0.8085106382978723,0.8636363636363636,0.2122905027932961,0.4318181818181818,0.5494036105738234,0.8496556581257177,3.0,KNN
0.6818181818181818,0.6914893617021277,0.903010033444816,0.3403141361256545,0.776978417266187,0.7393482699333763,0.91686784683559,3.0,Ubibrowser2
0.4696969696969697,0.8085106382978723,0.9117647058823529,0.26573426573426573,0.6200000000000001,0.6471631205673759,0.8832566867155829,3.0,Ubibrowser2_domain_motif
0.7051282051282052,0.77,0.9228187919463087,0.4010416666666667,0.7994186046511629,0.7897948717948717,0.9293583209993304,4.0,TransDSI
0.7051282051282052,0.77,0.9228187919463087,0.4010416666666667,0.7994186046511629,0.758923076923077,0.9267370129441241,4.0,RF
0.5333333333333333,0.89,0.9497716894977168,0.3284132841328413,0.6830870279146142,0.7545384615384615,0.9307934942483256,4.0,XGBoost
0.3974358974358974,0.9,0.9393939393939394,0.27692307692307694,0.5585585585585585,0.6933076923076923,0.8917623278638704,4.0,SVM
0.6487179487179487,0.59,0.8605442176870748,0.3010204081632653,0.739766081871345,0.5908205128205128,0.8121022819463715,4.0,LR
0.49743589743589745,0.64,0.8434782608695652,0.24615384615384617,0.6258064516129032,0.5458717948717948,0.8324753167921823,4.0,KNN
0.7102564102564103,0.67,0.8935483870967742,0.37222222222222223,0.7914285714285715,0.7376153846153846,0.913218755820427,4.0,Ubibrowser2
0.4666666666666667,0.8,0.900990099009901,0.2777777777777778,0.6148648648648648,0.6406282051282051,0.8738916898203895,4.0,Ubibrowser2_domain_motif
0.7070707070707071,0.723404255319149,0.9150326797385621,0.3695652173913043,0.7977207977207977,0.7681334622823984,0.9294009666960594,5.0,TransDSI
0.5883838383838383,0.7978723404255319,0.9246031746031746,0.31512605042016806,0.7191358024691357,0.7347678916827853,0.9250921045044431,5.0,RF
0.6919191919191919,0.6914893617021277,0.9042904290429042,0.34759358288770054,0.7839771101573676,0.7448151730066622,0.9278688488030287,5.0,XGBoost
0.4797979797979798,0.7978723404255319,0.9090909090909091,0.2669039145907473,0.6280991735537189,0.6769288630990759,0.8870678209467023,5.0,SVM
0.6742424242424242,0.46808510638297873,0.8422712933753943,0.2543352601156069,0.7489481065918654,0.5457500537287772,0.8163209311417111,5.0,LR
0.1994949494949495,0.8936170212765957,0.8876404494382022,0.20947630922693267,0.32577319587628867,0.5321029443369869,0.8354961180812934,5.0,KNN
0.7070707070707071,0.6808510638297872,0.9032258064516129,0.35555555555555557,0.7932011331444758,0.7429078014184397,0.920988648805278,5.0,Ubibrowser2
0.4696969696969697,0.8191489361702128,0.916256157635468,0.2682926829268293,0.6210350584307178,0.651488287126585,0.8886225542997566,5.0,Ubibrowser2_domain_motif
0.6607142857142857,0.826530612244898,0.9384057971014492,0.37850467289719625,0.7754491017964072,0.8105737192836318,0.9447132592913199,6.0,TransDSI
0.6632653061224489,0.8061224489795918,0.931899641577061,0.3744075829383886,0.7749627421758568,0.7752759266972093,0.9347682571585804,6.0,RF
0.6198979591836735,0.826530612244898,0.9346153846153846,0.3521739130434783,0.7453987730061351,0.7774885464389838,0.9337592325385434,6.0,XGBoost
0.625,0.7346938775510204,0.9040590405904059,0.3287671232876712,0.7390648567119156,0.7072443773427739,0.9087628087119524,6.0,SVM
0.6760204081632653,0.5,0.8439490445859873,0.2784090909090909,0.7507082152974505,0.5645304039983341,0.8098025117598296,6.0,LR
0.5025510204081632,0.673469387755102,0.8602620087336245,0.25287356321839083,0.6344605475040258,0.5808517284464806,0.8562476271921892,6.0,KNN
0.701530612244898,0.6530612244897959,0.889967637540453,0.35359116022099446,0.7845934379457917,0.7281731570179093,0.9121640431430018,6.0,Ubibrowser2
0.45153061224489793,0.8061224489795918,0.9030612244897959,0.2687074829931973,0.6020408163265305,0.6374687630154102,0.877647287728645,6.0,Ubibrowser2_domain_motif
0.8060453400503779,0.7419354838709677,0.9302325581395349,0.4726027397260274,0.863697705802969,0.8083204680263265,0.9377757095079702,7.0,TransDSI
0.5869017632241813,0.8172043010752689,0.932,0.31666666666666665,0.7202472952086554,0.7510359957747623,0.9319464506116273,7.0,RF
0.6196473551637279,0.7741935483870968,0.9213483146067416,0.32286995515695066,0.7409638554216867,0.7458627881151647,0.929628545424769,7.0,XGBoost
0.5566750629722922,0.8279569892473119,0.9324894514767933,0.30434782608695654,0.6971608832807571,0.7014977925841661,0.9014420174744928,7.0,SVM
0.7204030226700252,0.5053763440860215,0.8614457831325302,0.2974683544303797,0.7846364883401922,0.595948105414263,0.8313489887451786,7.0,LR
0.2594458438287154,0.9032258064516129,0.9196428571428571,0.2222222222222222,0.40471512770137524,0.5529644375829473,0.852852783693821,7.0,KNN
0.6952141057934509,0.6989247311827957,0.9078947368421053,0.34946236559139787,0.7874465049928674,0.7465940792502911,0.9235001708506618,7.0,Ubibrowser2
0.4836272040302267,0.7956989247311828,0.909952606635071,0.26523297491039427,0.631578947368421,0.6564556756317542,0.889262763729113,7.0,Ubibrowser2_domain_motif
0.6862244897959183,0.7551020408163265,0.9180887372013652,0.3756345177664975,0.7854014598540145,0.7813150770512286,0.9334981947194968,8.0,TransDSI
0.5867346938775511,0.8367346938775511,0.9349593495934959,0.3360655737704918,0.7210031347962383,0.731908579758434,0.9262684968381669,8.0,RF
0.46938775510204084,0.9285714285714286,0.9633507853403142,0.30434782608695654,0.6312178387650087,0.7450801749271138,0.9260052636268172,8.0,XGBoost
0.7372448979591837,0.5612244897959183,0.8704819277108434,0.34810126582278483,0.7983425414364641,0.6601806538942108,0.878484778038501,8.0,SVM
0.7678571428571429,0.336734693877551,0.8224043715846995,0.2661290322580645,0.7941952506596307,0.5152800916284881,0.784923590991892,8.0,LR
0.39540816326530615,0.7551020408163265,0.8659217877094972,0.2379421221864952,0.5429071803852891,0.5486776343190338,0.8428075073980548,8.0,KNN
0.6964285714285714,0.6836734693877551,0.8980263157894737,0.3602150537634409,0.7844827586206897,0.7346288004997918,0.9134617426910321,8.0,Ubibrowser2
0.45408163265306123,0.7959183673469388,0.898989898989899,0.2671232876712329,0.6033898305084746,0.626405664306539,0.8744438770446675,8.0,Ubibrowser2_domain_motif
0.6666666666666666,0.8461538461538461,0.95,0.36666666666666664,0.7835051546391752,0.7962764052989615,0.9268379209224198,9.0,TransDSI
0.6691729323308271,0.7692307692307693,0.9270833333333334,0.3465346534653465,0.7772925764192141,0.7530639786278884,0.9327326146343831,9.0,RF
0.6842105263157895,0.7252747252747253,0.9161073825503355,0.34375,0.7833572453371592,0.7617670550001379,0.9325516463630943,9.0,XGBoost
0.706766917293233,0.5604395604395604,0.8757763975155279,0.30357142857142855,0.7822468793342578,0.6463135861632102,0.8771353704383558,9.0,SVM
0.531328320802005,0.5934065934065934,0.8514056224899599,0.22406639004149378,0.654320987654321,0.5430609490759867,0.817936073339175,9.0,LR
0.19548872180451127,0.8901098901098901,0.8863636363636364,0.20149253731343283,0.3203285420944558,0.526508579140158,0.8358506017441488,9.0,KNN
0.7117794486215538,0.6923076923076923,0.9102564102564102,0.3539325842696629,0.7988748241912798,0.7446363160648876,0.9232427847251887,9.0,Ubibrowser2
0.43859649122807015,0.8351648351648352,0.9210526315789473,0.25333333333333335,0.5942275042444821,0.6434217411661021,0.8891491157683454,9.0,Ubibrowser2_domain_motif
0.6893939393939394,0.7872340425531915,0.931740614334471,0.3756345177664975,0.7924528301886793,0.7926875134321942,0.9343857107248754,10.0,TransDSI
0.5707070707070707,0.8723404255319149,0.9495798319327731,0.3253968253968254,0.7129337539432177,0.752283473028154,0.9320867516350518,10.0,RF
0.7474747474747475,0.648936170212766,0.8996960486322189,0.37888198757763975,0.816551724137931,0.745164410058027,0.9273723792871207,10.0,XGBoost
0.5025252525252525,0.8191489361702128,0.9212962962962963,0.28102189781021897,0.6503267973856208,0.6831076724693746,0.8907237147999467,10.0,SVM
0.6212121212121212,0.4787234042553192,0.8338983050847457,0.23076923076923078,0.7120115774240231,0.5231839673329035,0.8043359883148283,10.0,LR
0.31313131313131315,0.8191489361702128,0.8794326241134752,0.22063037249283668,0.4618249534450653,0.563588007736944,0.8541735787331968,10.0,KNN
0.7095959595959596,0.6382978723404256,0.8920634920634921,0.34285714285714286,0.7904360056258789,0.7274473457984096,0.915581694015312,10.0,Ubibrowser2
0.4823232323232323,0.7872340425531915,0.9052132701421801,0.26523297491039427,0.6293245469522241,0.6348995271867612,0.881981548740953,10.0,Ubibrowser2_domain_motif
0.8269720101781171,0.6804123711340206,0.9129213483146067,0.4925373134328358,0.8678237650200267,0.7955457621783268,0.9244629700822411,11.0,TransDSI
0.55470737913486,0.9175257731958762,0.9646017699115044,0.3371212121212121,0.7043618739903069,0.7650114110332887,0.9351214135859734,11.0,RF
0.6132315521628499,0.8350515463917526,0.9377431906614786,0.34763948497854075,0.7415384615384616,0.7656409852837018,0.9327690793727597,11.0,XGBoost
0.6081424936386769,0.7216494845360825,0.8984962406015038,0.3125,0.725341426403642,0.6994963405996695,0.9052467370430801,11.0,SVM
0.6513994910941476,0.5360824742268041,0.8504983388704319,0.2751322751322751,0.7377521613832854,0.563573883161512,0.806168519242892,11.0,LR
0.4198473282442748,0.7525773195876289,0.873015873015873,0.2425249169435216,0.5670103092783505,0.5694236772382676,0.8547912957353705,11.0,KNN
0.6972010178117048,0.6907216494845361,0.9013157894736842,0.3602150537634409,0.7862266857962698,0.7506885968363894,0.9204197613533459,11.0,Ubibrowser2
0.4707379134860051,0.8144329896907216,0.9113300492610837,0.27526132404181186,0.6208053691275167,0.6585871304530312,0.8897662020678252,11.0,Ubibrowser2_domain_motif
0.7251908396946565,0.7835051546391752,0.9313725490196079,0.41304347826086957,0.8154506437768241,0.8067994019044622,0.935902757739267,12.0,TransDSI
0.6793893129770993,0.7938144329896907,0.9303135888501742,0.3793103448275862,0.7852941176470588,0.7612339655308098,0.928860690558561,12.0,RF
0.72264631043257,0.6597938144329897,0.8958990536277602,0.3699421965317919,0.8,0.7483801579182079,0.9264532736025218,12.0,XGBoost
0.712468193384224,0.5567010309278351,0.8668730650154799,0.32335329341317365,0.782122905027933,0.6644893890506545,0.8785584243852831,12.0,SVM
0.6030534351145038,0.5876288659793815,0.855595667870036,0.2676056338028169,0.7074626865671642,0.5874452401563444,0.8274401796810549,12.0,LR
0.46055979643765904,0.6597938144329897,0.8457943925233645,0.2318840579710145,0.5963756177924218,0.5558091340730831,0.8356492362882897,12.0,KNN
0.7175572519083969,0.6701030927835051,0.8980891719745223,0.3693181818181818,0.7977369165487976,0.7403268539650061,0.9164610557187864,12.0,Ubibrowser2
0.48346055979643765,0.7938144329896907,0.9047619047619048,0.275,0.6301824212271974,0.6473597229873298,0.8823134477058665,12.0,Ubibrowser2_domain_motif
0.7729591836734694,0.7040816326530612,0.9126506024096386,0.43670886075949367,0.8370165745856355,0.801619117034569,0.937772982890723,13.0,TransDSI
0.5204081632653061,0.9081632653061225,0.9577464788732394,0.3212996389891697,0.6743801652892563,0.7620522698875468,0.9328211785099547,13.0,RF
0.4642857142857143,0.9387755102040817,0.9680851063829787,0.304635761589404,0.6275862068965516,0.7477092877967513,0.9277959329711669,13.0,XGBoost
0.4260204081632653,0.8775510204081632,0.9329608938547486,0.2765273311897106,0.584938704028021,0.6815389421074552,0.8876146248299904,13.0,SVM
0.4719387755102041,0.6836734693877551,0.8564814814814815,0.24452554744525548,0.6085526315789473,0.5560443565181175,0.8111649079308908,13.0,LR
0.3010204081632653,0.8571428571428571,0.8939393939393939,0.2346368715083799,0.450381679389313,0.5541441066222408,0.8434777835481293,13.0,KNN
0.7091836734693877,0.6938775510204082,0.9025974025974026,0.37362637362637363,0.7942857142857144,0.7515748646397334,0.9212271478409086,13.0,Ubibrowser2
0.4872448979591837,0.8163265306122449,0.9138755980861244,0.2846975088967972,0.6356073211314476,0.6651785714285714,0.8884221716428848,13.0,Ubibrowser2_domain_motif
0.7247474747474747,0.776595744680851,0.9318181818181818,0.4010989010989011,0.815340909090909,0.8175639372447883,0.9425777904930912,14.0,TransDSI
0.5555555555555556,0.8723404255319149,0.9482758620689655,0.3178294573643411,0.7006369426751592,0.7501611863313992,0.9298275453591434,14.0,RF
0.5934343434343434,0.9042553191489362,0.9631147540983607,0.34552845528455284,0.734375,0.777213625617881,0.9381661785204665,14.0,XGBoost
0.6994949494949495,0.5851063829787234,0.8765822784810127,0.3160919540229885,0.7780898876404494,0.669863528906082,0.8794329789563774,14.0,SVM
0.6338383838383839,0.574468085106383,0.8625429553264605,0.271356783919598,0.7307132459970888,0.5891629056522673,0.842163682899054,14.0,LR
0.29797979797979796,0.8297872340425532,0.8805970149253731,0.21910112359550563,0.44528301886792454,0.5519825918762089,0.8451704255592041,14.0,KNN
0.7121212121212122,0.6914893617021277,0.9067524115755627,0.36312849162011174,0.7977369165487977,0.7490731785944551,0.9224017553523443,14.0,Ubibrowser2
0.47474747474747475,0.8191489361702128,0.9170731707317074,0.27017543859649124,0.6256239600665557,0.6569148936170213,0.8905409906794968,14.0,Ubibrowser2_domain_motif
0.71,0.7555555555555555,0.9281045751633987,0.3695652173913043,0.8045325779036826,0.7877222222222223,0.920797527949643,15.0,TransDSI
0.635,0.8,0.9338235294117647,0.3302752293577982,0.755952380952381,0.7537499999999999,0.9330509546835173,15.0,RF
0.595,0.8,0.9296875,0.3076923076923077,0.725609756097561,0.7441666666666666,0.9322826503738636,15.0,XGBoost
0.5625,0.7333333333333333,0.9036144578313253,0.27385892116182575,0.6933744221879814,0.6822916666666667,0.8860235781074457,15.0,SVM
0.6825,0.5777777777777777,0.8778135048231511,0.2905027932960894,0.7679324894514769,0.6004999999999999,0.8406331181140172,15.0,LR
0.465,0.6666666666666666,0.8611111111111112,0.21897810218978103,0.6038961038961039,0.5549166666666667,0.8527923834722464,15.0,KNN
0.7125,0.6777777777777778,0.9076433121019108,0.3465909090909091,0.7983193277310924,0.7314861111111111,0.9192631368715592,15.0,Ubibrowser2
0.44,0.8333333333333334,0.9214659685863874,0.2508361204013378,0.5956006768189509,0.6419861111111111,0.8886919895161083,15.0,Ubibrowser2_domain_motif
0.7842639593908629,0.7916666666666666,0.939209726443769,0.4720496894409938,0.8547717842323651,0.8320907360406091,0.9502258116787814,16.0,TransDSI
0.5989847715736041,0.84375,0.9402390438247012,0.3389121338912134,0.7317829457364341,0.7715471658206429,0.9363977360786351,16.0,RF
0.8045685279187818,0.59375,0.8904494382022472,0.4253731343283582,0.8453333333333334,0.7597028341793571,0.9289478983314512,16.0,XGBoost
0.550761421319797,0.7604166666666666,0.9041666666666667,0.292,0.6845425867507887,0.6809697546531304,0.8898358792377014,16.0,SVM
0.616751269035533,0.59375,0.8617021276595744,0.27403846153846156,0.7189349112426036,0.59375,0.8434417418370891,16.0,LR
0.2131979695431472,0.8958333333333334,0.8936170212765957,0.21717171717171718,0.34426229508196726,0.5346605329949239,0.8410965963466424,16.0,KNN
0.7106598984771574,0.7083333333333334,0.9090909090909091,0.37362637362637363,0.7977207977207977,0.7582883883248731,0.9226790957973653,16.0,Ubibrowser2
0.4873096446700508,0.8229166666666666,0.9186602870813397,0.28113879003558717,0.6368159203980099,0.6626480541455161,0.8883288107385336,16.0,Ubibrowser2_domain_motif
0.8193384223918575,0.6701030927835051,0.9096045197740112,0.47794117647058826,0.8621151271753681,0.7973295558878308,0.9295903148550837,17.0,TransDSI
0.5623409669211196,0.8762886597938144,0.9484978540772532,0.33073929961089493,0.7060702875399362,0.7592140814774009,0.9310772898221185,17.0,RF
0.72264631043257,0.6907216494845361,0.9044585987261147,0.3806818181818182,0.8033946251768035,0.7674903596442906,0.9336882835715766,17.0,XGBoost
0.5801526717557252,0.7835051546391752,0.9156626506024096,0.3153526970954357,0.7102803738317758,0.6960205660921801,0.8923881186944589,17.0,SVM
0.7048346055979644,0.44329896907216493,0.8368580060422961,0.27044025157232704,0.7651933701657458,0.574014322814197,0.8248332319182501,17.0,LR
0.4223918575063613,0.6804123711340206,0.8426395939086294,0.22525597269624573,0.5627118644067797,0.535662758059862,0.8317906398932219,17.0,KNN
0.7099236641221374,0.6597938144329897,0.8942307692307693,0.3595505617977528,0.7914893617021276,0.7382676215209464,0.9169074228253249,17.0,Ubibrowser2
0.48854961832061067,0.8041237113402062,0.909952606635071,0.27956989247311825,0.6357615894039734,0.6481598069305632,0.8821092894804092,17.0,Ubibrowser2_domain_motif
0.6439393939393939,0.8297872340425532,0.940959409594096,0.3561643835616438,0.7646176911544228,0.780598538577262,0.9252834200058331,18.0,TransDSI
0.6818181818181818,0.7659574468085106,0.9246575342465754,0.36363636363636365,0.7848837209302325,0.77321083172147,0.9385108002916536,18.0,RF
0.6691919191919192,0.7340425531914894,0.9137931034482759,0.345,0.7725947521865889,0.7406511927788524,0.9260678856016836,18.0,XGBoost
0.5,0.7872340425531915,0.908256880733945,0.27205882352941174,0.6449511400651465,0.6820599613152805,0.8851770263559637,18.0,SVM
0.6136363636363636,0.6276595744680851,0.8741007194244604,0.2783018867924528,0.7210682492581602,0.5833601977218998,0.8311692067798687,18.0,LR
0.49747474747474746,0.6276595744680851,0.8491379310344828,0.22868217054263565,0.6273885350318471,0.5534064044702343,0.8507010560042817,18.0,KNN
0.702020202020202,0.6808510638297872,0.9025974025974026,0.3516483516483517,0.7897727272727272,0.7451912744465936,0.9209916879351432,18.0,Ubibrowser2
0.47474747474747475,0.8191489361702128,0.9170731707317074,0.27017543859649124,0.6256239600665557,0.6494331614012465,0.8868221842319357,18.0,Ubibrowser2_domain_motif
0.8137755102040817,0.6530612244897959,0.9036827195467422,0.46715328467153283,0.8563758389261745,0.7786339025406082,0.9244768592946506,19.0,TransDSI
0.6836734693877551,0.7448979591836735,0.9146757679180887,0.37055837563451777,0.7824817518248176,0.757548937942524,0.9284976003054808,19.0,RF
0.6760204081632653,0.7653061224489796,0.9201388888888888,0.3712871287128713,0.7794117647058822,0.7689894835485216,0.9335710014304932,19.0,XGBoost
0.5994897959183674,0.7040816326530612,0.8901515151515151,0.3053097345132743,0.7164634146341463,0.6799770928779675,0.8966187811593724,19.0,SVM
0.6632653061224489,0.6020408163265306,0.8695652173913043,0.3089005235602094,0.752532561505065,0.603420449812578,0.8249969980961708,19.0,LR
0.1989795918367347,0.9285714285714286,0.9176470588235294,0.22469135802469137,0.32704402515723274,0.535167638483965,0.8360347909518819,19.0,KNN
0.7066326530612245,0.7142857142857143,0.9081967213114754,0.3783783783783784,0.7948350071736012,0.7596053727613494,0.923279125000162,19.0,Ubibrowser2
0.4770408163265306,0.8163265306122449,0.9121951219512195,0.2807017543859649,0.626465661641541,0.6494038942107455,0.8831941931291347,19.0,Ubibrowser2_domain_motif
0.7632241813602015,0.7419354838709677,0.926605504587156,0.4233128834355828,0.8370165745856354,0.7993553804068146,0.9368642179309267,20.0,TransDSI
0.654911838790932,0.7956989247311828,0.931899641577061,0.35071090047393366,0.7692307692307692,0.7656347336204328,0.9376297171319874,20.0,RF
0.5843828715365239,0.8709677419354839,0.9508196721311475,0.32926829268292684,0.7238689547581904,0.7866661249695295,0.9404426203042933,20.0,XGBoost
0.6473551637279596,0.7204301075268817,0.9081272084805654,0.32367149758454106,0.7558823529411766,0.693534844668346,0.8925844966579901,20.0,SVM
0.7355163727959698,0.44086021505376344,0.8488372093023255,0.2808219178082192,0.7881241565452091,0.5588689363776712,0.816620438687309,20.0,LR
0.38287153652392947,0.8279569892473119,0.9047619047619048,0.2391304347826087,0.5380530973451327,0.6073779150077192,0.8754987239025463,20.0,KNN
0.6977329974811083,0.6774193548387096,0.9022801302931596,0.3442622950819672,0.7869318181818182,0.7394436770401667,0.9194686903649454,20.0,Ubibrowser2
0.4005037783375315,0.8602150537634409,0.9244186046511628,0.25157232704402516,0.5588752196836555,0.6379296335418867,0.8861765001650868,20.0,Ubibrowser2_domain_motif
0.6565656565656566,0.8191489361702128,0.9386281588447654,0.3615023474178404,0.7726597325408618,0.7957231893402106,0.9343867345560801,21.0,TransDSI
0.7525252525252525,0.6702127659574468,0.9057750759878419,0.391304347826087,0.8220689655172413,0.7469643240919837,0.9256011068162047,21.0,RF
0.6691919191919192,0.8085106382978723,0.9363957597173145,0.3671497584541063,0.7805596465390281,0.7781001504405759,0.9352649857167757,21.0,XGBoost
0.6186868686868687,0.7340425531914894,0.9074074074074074,0.31363636363636366,0.7357357357357358,0.7035514721684935,0.9057703817217919,21.0,SVM
0.5252525252525253,0.7340425531914894,0.8927038626609443,0.26848249027237353,0.6613672496025438,0.6170481409843112,0.8553884959409476,21.0,LR
0.4116161616161616,0.7446808510638298,0.8716577540106952,0.23102310231023102,0.5591766723842195,0.551364710939179,0.8416448690245864,21.0,KNN
0.7070707070707071,0.6808510638297872,0.9032258064516129,0.35555555555555557,0.7932011331444758,0.7419003868471953,0.920402155837102,21.0,Ubibrowser2
0.4318181818181818,0.8297872340425532,0.9144385026737968,0.25742574257425743,0.5866209262435678,0.6377068557919622,0.8822829619531032,21.0,Ubibrowser2_domain_motif
0.7964824120603015,0.6630434782608695,0.9109195402298851,0.4295774647887324,0.8498659517426272,0.7698820187896003,0.9220924529886076,22.0,TransDSI
0.5201005025125628,0.8804347826086957,0.9495412844036697,0.2977941176470588,0.6720779220779222,0.7516113174568495,0.9277510102974195,22.0,RF
0.49748743718592964,0.8369565217391305,0.9295774647887324,0.2779783393501805,0.6481178396072014,0.7285885951496615,0.9237126032243178,22.0,XGBoost
0.7537688442211056,0.5217391304347826,0.872093023255814,0.3287671232876712,0.8086253369272236,0.6638081712912388,0.8924879079727668,22.0,SVM
0.6206030150753769,0.5434782608695652,0.8546712802768166,0.24875621890547264,0.7190684133915574,0.5670198820187895,0.8331126606241651,22.0,LR
0.5954773869346733,0.5760869565217391,0.8586956521739131,0.24766355140186916,0.7032640949554896,0.5876939043041294,0.8627428535020223,22.0,KNN
0.7085427135678392,0.6847826086956522,0.9067524115755627,0.35195530726256985,0.7954866008462623,0.7450704610006553,0.9238934712346278,22.0,Ubibrowser2
0.4748743718592965,0.8043478260869565,0.9130434782608695,0.26148409893992935,0.624793388429752,0.6544406816692157,0.890103427335738,22.0,Ubibrowser2_domain_motif
0.6750629722921915,0.8387096774193549,0.9469964664310954,0.37681159420289856,0.7882352941176471,0.8109747839982664,0.9382345604080412,23.0,TransDSI
0.6826196473551638,0.7419354838709677,0.9186440677966101,0.35384615384615387,0.7832369942196531,0.7492754800790877,0.9332117073514781,23.0,RF
0.5843828715365239,0.7849462365591398,0.9206349206349206,0.3067226890756303,0.7149460708782742,0.7349205059451261,0.9273466345667111,23.0,XGBoost
0.672544080604534,0.6774193548387096,0.898989898989899,0.32642487046632124,0.7694524495677233,0.6886595704341701,0.8972803175572448,23.0,SVM
0.6523929471032746,0.5483870967741935,0.8604651162790697,0.2698412698412698,0.7421203438395415,0.584951653530511,0.8307170351981507,23.0,LR
0.16624685138539042,0.9139784946236559,0.8918918918918919,0.20432692307692307,0.2802547770700637,0.5082744237696704,0.8346495924829807,23.0,KNN
0.707808564231738,0.6989247311827957,0.9093851132686084,0.35911602209944754,0.7960339943342775,0.7534600904634219,0.926611867739845,23.0,Ubibrowser2
0.44080604534005036,0.8602150537634409,0.9308510638297872,0.26490066225165565,0.5982905982905983,0.6556566723544865,0.8935840389642249,23.0,Ubibrowser2_domain_motif
0.7066326530612245,0.7551020408163265,0.920265780730897,0.3915343915343915,0.7994227994227994,0.7778269471053727,0.9263122393441945,24.0,TransDSI
0.6964285714285714,0.7346938775510204,0.9130434782608695,0.3769633507853403,0.7901591895803184,0.7592669720949604,0.9298981254712674,24.0,RF
0.6683673469387755,0.7244897959183674,0.9065743944636678,0.35323383084577115,0.7694566813509545,0.7553883798417327,0.9252133890763852,24.0,XGBoost
0.6326530612244898,0.673469387755102,0.8857142857142857,0.3142857142857143,0.7380952380952381,0.6851832569762599,0.8983269512845548,24.0,SVM
0.7270408163265306,0.45918367346938777,0.8431952662721893,0.29605263157894735,0.7808219178082192,0.5652852977925864,0.8182191752642596,24.0,LR
0.18112244897959184,0.9285714285714286,0.9102564102564102,0.220873786407767,0.3021276595744681,0.5481570179092045,0.8406986661978577,24.0,KNN
0.7040816326530612,0.673469387755102,0.8961038961038961,0.3626373626373626,0.7885714285714286,0.7331840899625156,0.9127551168281944,24.0,Ubibrowser2
0.46683673469387754,0.8061224489795918,0.905940594059406,0.2743055555555556,0.6161616161616162,0.6427269887546856,0.8789554500450916,24.0,Ubibrowser2_domain_motif
0.76010101010101,0.723404255319149,0.9204892966360856,0.4171779141104294,0.8326417704011064,0.7910487857296369,0.9378204695900266,25.0,TransDSI
0.6338383838383839,0.851063829787234,0.9471698113207547,0.35555555555555557,0.7594553706505295,0.7665753277455405,0.9349635710970576,25.0,RF
