Sensitivity,Specificity,PPV,NPV,F1-score,AUROC,AUPRC,ratio,repeat,method
0.5194805194805194,0.637987012987013,0.5893186003683242,0.5703918722786647,0.5522001725625539,0.6015809474616294,0.5777323340314482,1.0,8.0,KNN
0.7224025974025974,0.8181818181818182,0.7989228007181328,0.7466666666666667,0.7587382779198636,0.8287482606679035,0.8270350107877502,1.0,9.0,TransDSI
0.6834415584415584,0.7159090909090909,0.7063758389261745,0.6933962264150944,0.6947194719471947,0.7627577373924777,0.7742191299656225,1.0,9.0,RF
0.6266233766233766,0.7824675324675324,0.7423076923076923,0.6769662921348315,0.6795774647887324,0.77526643405296,0.7989582077125068,1.0,9.0,XGBoost
0.6136363636363636,0.737012987012987,0.7,0.6560693641618497,0.6539792387543253,0.7012446765896441,0.6579390225374591,1.0,9.0,SVM
0.6038961038961039,0.6574675324675324,0.6380789022298456,0.6240369799691834,0.6205170975813178,0.6500226640242874,0.6157093806549494,1.0,9.0,LR
0.6038961038961039,0.5422077922077922,0.5688073394495413,0.5778546712802768,0.5858267716535434,0.590233123207961,0.5635950286446051,1.0,9.0,KNN
0.6883116883116883,0.8262987012987013,0.7984934086629002,0.7261055634807418,0.7393199651264168,0.8141470947883286,0.8056800115708904,1.0,10.0,TransDSI
0.663961038961039,0.7353896103896104,0.715034965034965,0.6863636363636364,0.6885521885521886,0.7643205009276438,0.778193456209717,1.0,10.0,RF
0.5909090909090909,0.8181818181818182,0.7647058823529411,0.6666666666666666,0.6666666666666667,0.7806860347444763,0.7944809661380297,1.0,10.0,XGBoost
0.6493506493506493,0.6964285714285714,0.6814310051107325,0.6651162790697674,0.6650041562759766,0.6983919084162592,0.6614996195949904,1.0,10.0,SVM
0.7548701298701299,0.49188311688311687,0.5976863753213367,0.6674008810572687,0.667144906743185,0.6411863299038624,0.6033043239573298,1.0,10.0,LR
0.612012987012987,0.5211038961038961,0.5610119047619048,0.5732142857142857,0.5854037267080745,0.5766768742621016,0.5502937343455805,1.0,10.0,KNN
0.6737012987012987,0.8603896103896104,0.8283433133732535,0.7250341997264022,0.7430617726051926,0.8160498186878057,0.8295947347917135,1.0,11.0,TransDSI
0.6087662337662337,0.7824675324675324,0.7367387033398821,0.6666666666666666,0.6666666666666666,0.7706295328048575,0.7953621186917625,1.0,11.0,RF
0.5925324675324676,0.8506493506493507,0.7986870897155361,0.6761290322580645,0.6803355079217148,0.7984390812109968,0.8306136644452412,1.0,11.0,XGBoost
0.6623376623376623,0.672077922077922,0.6688524590163935,0.6655948553054662,0.6655791190864601,0.7049644754596054,0.6817247985992311,1.0,11.0,SVM
0.6525974025974026,0.6363636363636364,0.6421725239616614,0.6468646864686468,0.6473429951690821,0.6548796171361106,0.6056763211714876,1.0,11.0,LR
0.5827922077922078,0.577922077922078,0.5799676898222941,0.5807504078303426,0.5813765182186235,0.5783055215888009,0.5576864764466877,1.0,11.0,KNN
0.75,0.7662337662337663,0.7623762376237624,0.7539936102236422,0.7561374795417349,0.8113852462472593,0.8081730671789613,1.0,12.0,TransDSI
0.5535714285714286,0.849025974025974,0.7857142857142857,0.6553884711779449,0.6495238095238095,0.7817059158374094,0.7969630951558084,1.0,12.0,RF
0.676948051948052,0.8068181818181818,0.7779850746268657,0.7140804597701149,0.7239583333333334,0.81735036473267,0.8387866493676001,1.0,12.0,XGBoost
0.6834415584415584,0.7142857142857143,0.7051926298157454,0.6929133858267716,0.6941467436108821,0.7437146862877382,0.7209893085305128,1.0,12.0,SVM
0.577922077922078,0.6785714285714286,0.6425992779783394,0.616519174041298,0.6085470085470086,0.6552195775004217,0.6235333226483969,1.0,12.0,LR
0.7061688311688312,0.4675324675324675,0.5701179554390564,0.6140724946695096,0.6308919506889051,0.5993264041153652,0.5714076689223555,1.0,12.0,KNN
0.75,0.7922077922077922,0.7830508474576271,0.7601246105919003,0.7661691542288558,0.8277204735199865,0.8359095808070278,1.0,13.0,TransDSI
0.6444805194805194,0.7435064935064936,0.7153153153153153,0.6765140324963073,0.6780529461998291,0.7697704081632654,0.7964664650526487,1.0,13.0,RF
0.6038961038961039,0.836038961038961,0.7864693446088795,0.6785243741765481,0.6831955922865014,0.7723688649013323,0.8054470704003828,1.0,13.0,XGBoost
0.6428571428571429,0.737012987012987,0.7096774193548387,0.6735905044510386,0.6746166950596252,0.72173190040479,0.6982338295157887,1.0,13.0,SVM
0.6542207792207793,0.612012987012987,0.6277258566978193,0.6389830508474577,0.6406995230524641,0.6453607269354023,0.5936499780049158,1.0,13.0,LR
0.461038961038961,0.6801948051948052,0.5904365904365905,0.5579227696404794,0.5177757520510484,0.5786283521673133,0.5536702307345993,1.0,13.0,KNN
0.7613636363636364,0.6964285714285714,0.7149390243902439,0.7447916666666666,0.7374213836477987,0.7867420728622028,0.7774388253760237,1.0,14.0,TransDSI
0.6883116883116883,0.702922077922078,0.6985172981878089,0.6928,0.6933769419460345,0.771225122280317,0.7921053343816162,1.0,14.0,RF
0.6071428571428571,0.814935064935065,0.7663934426229508,0.6747311827956989,0.677536231884058,0.7770123545285882,0.798426428268965,1.0,14.0,XGBoost
0.7175324675324676,0.6428571428571429,0.6676737160120846,0.6947368421052632,0.6917057902973396,0.7067064429077415,0.6641765048713855,1.0,14.0,SVM
0.6525974025974026,0.6233766233766234,0.6340694006309149,0.6421404682274248,0.6432,0.6500121226176422,0.5946540421181398,1.0,14.0,LR
0.7353896103896104,0.413961038961039,0.5565110565110565,0.6100478468899522,0.6335664335664336,0.5916193181818181,0.5619629984452312,1.0,14.0,KNN
0.7094155844155844,0.801948051948052,0.7817531305903399,0.7340267459138187,0.7438297872340425,0.8112073600101197,0.8316452637883474,1.0,15.0,TransDSI
0.551948051948052,0.797077922077922,0.7311827956989247,0.6401564537157758,0.6290471785383904,0.7469508981278461,0.7700019220980896,1.0,15.0,RF
0.5405844155844156,0.849025974025974,0.7816901408450704,0.6488833746898263,0.6391554702495201,0.7564684706527239,0.7915853403302561,1.0,15.0,XGBoost
0.5827922077922078,0.7711038961038961,0.718,0.6489071038251366,0.64336917562724,0.7032699443413728,0.6607677929651807,1.0,15.0,SVM
0.689935064935065,0.5454545454545454,0.6028368794326241,0.6375711574952562,0.6434519303557911,0.6197108492157194,0.5753864452794012,1.0,15.0,LR
0.586038961038961,0.5568181818181818,0.5694006309148265,0.5735785953177257,0.5775999999999999,0.5777007083825265,0.5518546169551445,1.0,15.0,KNN
0.7386363636363636,0.810064935064935,0.7954545454545454,0.7560606060606061,0.7659932659932659,0.8132444868443245,0.8132440575060156,1.0,16.0,TransDSI
0.6655844155844156,0.7792207792207793,0.7509157509157509,0.6997084548104956,0.7056798623063683,0.7923369244391971,0.8156273366510894,1.0,16.0,RF
0.6574675324675324,0.8165584415584416,0.7818532818532818,0.7044817927170869,0.7142857142857142,0.8106737012987013,0.8368649318132804,1.0,16.0,XGBoost
0.6493506493506493,0.7077922077922078,0.6896551724137931,0.6687116564417178,0.6688963210702341,0.721411705177939,0.7157231370216672,1.0,16.0,SVM
0.6801948051948052,0.586038961038961,0.6216617210682492,0.6469534050179212,0.6496124031007753,0.649445522010457,0.602548366960125,1.0,16.0,LR
0.6688311688311688,0.48214285714285715,0.5636114911080712,0.592814371257485,0.6117297698589458,0.5947448452521503,0.5706888757449082,1.0,16.0,KNN
0.6996753246753247,0.8116883116883117,0.7879341864716636,0.7299270072992701,0.7411865864144453,0.8100939239332097,0.8170481893032768,1.0,17.0,TransDSI
0.6590909090909091,0.7321428571428571,0.7110332749562172,0.6822995461422088,0.6840775063184499,0.7622201256535672,0.7781333518130602,1.0,17.0,RF
0.6525974025974026,0.7792207792207793,0.7472118959107806,0.69164265129683,0.6967071057192373,0.7811221854444257,0.8108588756106423,1.0,17.0,XGBoost
0.586038961038961,0.762987012987013,0.7120315581854043,0.6482758620689655,0.6429207479964382,0.7048775088547815,0.6832903572715485,1.0,17.0,SVM
0.7142857142857143,0.5892857142857143,0.6349206349206349,0.673469387755102,0.6722689075630252,0.6544105245403946,0.6098451531863561,1.0,17.0,LR
0.6801948051948052,0.4659090909090909,0.5601604278074866,0.5929752066115702,0.6143695014662758,0.5834668578175073,0.553883515878849,1.0,17.0,KNN
0.6493506493506493,0.8474025974025974,0.8097165991902834,0.7073170731707317,0.7207207207207207,0.8083704039467026,0.8226167360192526,1.0,18.0,TransDSI
0.586038961038961,0.8035714285714286,0.7489626556016598,0.66,0.6575591985428051,0.759317285798617,0.7778770503620911,1.0,18.0,RF
0.6801948051948052,0.7613636363636364,0.7402826855123675,0.7042042042042042,0.708967851099831,0.7802815082644627,0.7957747373761612,1.0,18.0,XGBoost
0.6477272727272727,0.6883116883116883,0.6751269035532995,0.6614664586583463,0.6611433305716653,0.6993907066959015,0.6809842490392957,1.0,18.0,SVM
0.6655844155844156,0.5795454545454546,0.6128550074738416,0.6341030195381883,0.6381322957198444,0.6416448810929329,0.5958400047421322,1.0,18.0,LR
0.49188311688311687,0.6103896103896104,0.5580110497237569,0.5457184325108854,0.5228645383951683,0.5692161937088885,0.5487830994971741,1.0,18.0,KNN
0.672077922077922,0.8538961038961039,0.8214285714285714,0.7225274725274725,0.7392857142857143,0.8131562025636702,0.827398107566979,1.0,19.0,TransDSI
0.6672077922077922,0.7175324675324676,0.7025641025641025,0.6831530139103554,0.6844296419650291,0.7650056923595885,0.7871644278058278,1.0,19.0,RF
0.6396103896103896,0.814935064935065,0.7755905511811023,0.6933701657458563,0.7010676156583631,0.7917255228537695,0.8165636652002375,1.0,19.0,XGBoost
0.6331168831168831,0.7142857142857143,0.6890459363957597,0.6606606606606606,0.6598984771573605,0.7033476872153821,0.6801389214792879,1.0,19.0,SVM
0.6331168831168831,0.6266233766233766,0.6290322580645161,0.630718954248366,0.6310679611650486,0.6400294105245403,0.6018104520395743,1.0,19.0,LR
0.7045454545454546,0.4318181818181818,0.5535714285714286,0.59375,0.62,0.5848754532804858,0.561374191309881,1.0,19.0,KNN
0.7435064935064936,0.7954545454545454,0.7842465753424658,0.7561728395061729,0.7633333333333333,0.8233734609546297,0.836676595405034,1.0,20.0,TransDSI
0.637987012987013,0.7613636363636364,0.7277777777777777,0.6777456647398844,0.6799307958477508,0.7765854275594536,0.7974310840707539,1.0,20.0,RF
0.6152597402597403,0.8831168831168831,0.8403547671840355,0.6965428937259923,0.7104029990627929,0.8025937131050767,0.8243709014286675,1.0,20.0,XGBoost
0.6266233766233766,0.724025974025974,0.6942446043165468,0.6597633136094675,0.658703071672355,0.7061240301905887,0.6685461783037303,1.0,20.0,SVM
0.6331168831168831,0.6347402597402597,0.6341463414634146,0.6337115072933549,0.6336311941510967,0.6483623924776523,0.6180889148825224,1.0,20.0,LR
0.6931818181818182,0.45292207792207795,0.5589005235602095,0.5961538461538461,0.618840579710145,0.5873118358913814,0.561750722314847,1.0,20.0,KNN
0.7353896103896104,0.8035714285714286,0.789198606271777,0.7522796352583586,0.7613445378151261,0.8198065124810254,0.8121540361775772,1.0,21.0,TransDSI
0.702922077922078,0.6931818181818182,0.6961414790996785,0.7,0.6995153473344103,0.7746379026817339,0.7993736913148439,1.0,21.0,RF
0.6347402597402597,0.7775974025974026,0.740530303030303,0.6803977272727273,0.6835664335664337,0.780999641592174,0.811916888540555,1.0,21.0,XGBoost
0.6168831168831169,0.7402597402597403,0.7037037037037037,0.6589595375722543,0.657439446366782,0.7143713632147074,0.6758059206115963,1.0,21.0,SVM
0.586038961038961,0.676948051948052,0.6446428571428572,0.6205357142857143,0.6139455782312925,0.6425672541743971,0.5971776990077635,1.0,21.0,LR
0.7094155844155844,0.42857142857142855,0.5538656527249683,0.5959367945823928,0.6220640569395018,0.5848715002529937,0.5580957498874317,1.0,21.0,KNN
0.7224025974025974,0.8474025974025974,0.8256029684601113,0.7532467532467533,0.7705627705627707,0.8342772284533648,0.8378757725500249,1.0,22.0,TransDSI
0.625,0.7873376623376623,0.7461240310077519,0.6773743016759777,0.6802120141342756,0.7706268974531962,0.7975073936482837,1.0,22.0,RF
0.6233766233766234,0.8425324675324676,0.7983367983367984,0.6910785619174434,0.7000911577028258,0.7953609904705685,0.822136729819433,1.0,22.0,XGBoost
0.6655844155844156,0.6834415584415584,0.6776859504132231,0.671451355661882,0.6715806715806716,0.7029247132737392,0.6612381501686866,1.0,22.0,SVM
0.6152597402597403,0.6396103896103896,0.6306156405990017,0.624405705229794,0.6228430566967954,0.6392440757294654,0.5809344834333476,1.0,22.0,LR
0.512987012987013,0.6314935064935064,0.58195211786372,0.5645863570391872,0.545297670405522,0.5766228495530443,0.5553128740175177,1.0,22.0,KNN
0.7483766233766234,0.7646103896103896,0.7607260726072608,0.7523961661341853,0.7545008183306056,0.8089923469387754,0.8160469832447704,1.0,23.0,TransDSI
0.7435064935064936,0.650974025974026,0.6805349182763745,0.7173524150268337,0.7106283941039565,0.7729433715635015,0.7841170184851134,1.0,23.0,RF
0.650974025974026,0.7564935064935064,0.7277676950998185,0.684287812041116,0.6872322193658955,0.7813725438522516,0.806146844284454,1.0,23.0,XGBoost
0.7159090909090909,0.6444805194805194,0.6681818181818182,0.6940559440559441,0.6912225705329154,0.6928168219767246,0.6413080733092292,1.0,23.0,SVM
0.6152597402597403,0.6737012987012987,0.653448275862069,0.6365030674846626,0.6337792642140467,0.657399013324338,0.6209252267195081,1.0,23.0,LR
0.8003246753246753,0.362012987012987,0.5564334085778782,0.6445086705202312,0.6564580559254327,0.5899326931185697,0.5551165078882232,1.0,23.0,KNN
0.6785714285714286,0.801948051948052,0.774074074074074,0.7138728323699421,0.7231833910034602,0.7976656054983978,0.8032391693849648,1.0,24.0,TransDSI
0.6477272727272727,0.7418831168831169,0.7150537634408602,0.6780415430267063,0.6797274275979558,0.7651506367009614,0.7916360630396807,1.0,24.0,RF
0.5762987012987013,0.8847402597402597,0.8333333333333334,0.6761786600496278,0.6813819577735124,0.7935043852251644,0.8247571033815729,1.0,24.0,XGBoost
0.6704545454545454,0.7094155844155844,0.6976351351351351,0.6828125,0.6837748344370861,0.7216409807724742,0.6923106727183711,1.0,24.0,SVM
0.6136363636363636,0.6834415584415584,0.6596858638743456,0.6388467374810318,0.6358284272497897,0.671081759149941,0.630561854018459,1.0,24.0,LR
0.5162337662337663,0.6006493506493507,0.5638297872340425,0.5538922155688623,0.5389830508474576,0.5838094535334795,0.5651719573070123,1.0,24.0,KNN
0.7159090909090909,0.8165584415584416,0.796028880866426,0.7418879056047197,0.7538461538461537,0.8265543304098498,0.833569676114342,1.0,25.0,TransDSI
0.672077922077922,0.7207792207792207,0.7064846416382252,0.6873065015479877,0.6888519134775375,0.7621990428402766,0.7785440043567863,1.0,25.0,RF
0.6217532467532467,0.7775974025974026,0.7365384615384616,0.672752808988764,0.6742957746478874,0.7692420201551695,0.80277612337073,1.0,25.0,XGBoost
0.6298701298701299,0.7142857142857143,0.6879432624113475,0.6586826347305389,0.6576271186440679,0.7046983049418114,0.6669754333269932,1.0,25.0,SVM
0.6168831168831169,0.6574675324675324,0.6429780033840947,0.6318252730109204,0.6296603148301574,0.6446860769101028,0.5976072324104875,1.0,25.0,LR
0.7012987012987013,0.413961038961039,0.544766708701135,0.5808656036446469,0.6132008516678495,0.579391286473267,0.5587432008954754,1.0,25.0,KNN
0.685064935064935,0.8636363636363636,0.83399209486166,0.7327823691460055,0.7522281639928697,0.8269997048406139,0.8306188135414369,1.0,26.0,TransDSI
0.6525974025974026,0.7288961038961039,0.7065026362038664,0.6772247360482655,0.6784810126582279,0.751164825434306,0.777384299170371,1.0,26.0,RF
0.5373376623376623,0.887987012987013,0.8275,0.6574519230769231,0.6515748031496064,0.776035956738067,0.8071987365381372,1.0,26.0,XGBoost
0.737012987012987,0.637987012987013,0.670605612998523,0.7081081081081081,0.7022428460943542,0.7166232712093101,0.6787016645796831,1.0,26.0,SVM
0.6006493506493507,0.7012987012987013,0.6678700361010831,0.6371681415929203,0.6324786324786325,0.6575123334457751,0.6091139790353726,1.0,26.0,LR
0.6217532467532467,0.5081168831168831,0.5583090379008746,0.5732600732600732,0.5883256528417818,0.5726316094619666,0.5567801279494652,1.0,26.0,KNN
0.6931818181818182,0.797077922077922,0.7735507246376812,0.7220588235294118,0.7311643835616438,0.8016542102378141,0.7918864174010493,1.0,27.0,TransDSI
0.5941558441558441,0.8068181818181818,0.7546391752577319,0.6653279785809906,0.6648501362397821,0.7691537358745151,0.7863054644750754,1.0,27.0,RF
0.5827922077922078,0.8425324675324676,0.7872807017543859,0.6688144329896907,0.6697761194029851,0.7859936329903863,0.8065566213658876,1.0,27.0,XGBoost
0.5665584415584416,0.7905844155844156,0.7301255230125523,0.6458885941644562,0.6380255941499086,0.7125766887333446,0.6855418720641743,1.0,27.0,SVM
0.6282467532467533,0.6542207792207793,0.645,0.6376582278481012,0.6365131578947368,0.636935507674144,0.5861372069777608,1.0,27.0,LR
0.689935064935065,0.43506493506493504,0.5498059508408797,0.5838779956427015,0.6119510439164868,0.5818263514083318,0.5540331737456714,1.0,27.0,KNN
0.702922077922078,0.8571428571428571,0.8310940499040307,0.7426160337552743,0.7616534740545294,0.8257755839939283,0.8371798795372872,1.0,28.0,TransDSI
0.6071428571428571,0.8181818181818182,0.7695473251028807,0.675603217158177,0.6787658802177858,0.778807029009951,0.8060668545669496,1.0,28.0,RF
0.6428571428571429,0.8084415584415584,0.7704280155642024,0.6935933147632312,0.7008849557522124,0.794318708888514,0.8286720379675978,1.0,28.0,XGBoost
0.6087662337662337,0.7743506493506493,0.7295719844357976,0.6643454038997214,0.663716814159292,0.7332075392140327,0.7067170013610743,1.0,28.0,SVM
0.6753246753246753,0.6525974025974026,0.6603174603174603,0.6677740863787376,0.667736757624398,0.6676215424186204,0.6243746701669447,1.0,28.0,LR
0.5974025974025974,0.5616883116883117,0.5768025078369906,0.5824915824915825,0.5869218500797448,0.5987624388598414,0.5676963468910015,1.0,28.0,KNN
0.7207792207792207,0.7873376623376623,0.7721739130434783,0.7382039573820396,0.7455919395465993,0.8002838273739248,0.8044881395284751,1.0,29.0,TransDSI
0.5698051948051948,0.8165584415584416,0.7564655172413793,0.6549479166666666,0.6499999999999999,0.7663892519817844,0.7836253418846169,1.0,29.0,RF
0.6185064935064936,0.8295454545454546,0.7839506172839507,0.6849865951742627,0.691470054446461,0.7805081485073369,0.8055037449008708,1.0,29.0,XGBoost
0.6948051948051948,0.637987012987013,0.6574500768049155,0.6764199655765921,0.675611681136543,0.6876897453196155,0.6442005248799969,1.0,29.0,SVM
0.6396103896103896,0.5584415584415584,0.5915915915915916,0.607773851590106,0.6146645865834633,0.6054825855962219,0.5745297855153415,1.0,29.0,LR
0.612012987012987,0.5373376623376623,0.5694864048338368,0.5807017543859649,0.5899843505477307,0.5892395956316412,0.5656337265415473,1.0,29.0,KNN
0.7840909090909091,0.7857142857142857,0.7853658536585366,0.7844408427876823,0.7847278635255891,0.8359994307640412,0.8279260914527562,1.0,30.0,TransDSI
0.6525974025974026,0.7808441558441559,0.7486033519553073,0.6920863309352518,0.6973113616652211,0.7848525257210321,0.7935159971108239,1.0,30.0,RF
0.663961038961039,0.7905844155844156,0.7602230483271375,0.7017291066282421,0.7088388214904678,0.7969566959015011,0.8151536349360052,1.0,30.0,XGBoost
0.6866883116883117,0.702922077922078,0.698019801980198,0.6916932907348243,0.6923076923076924,0.7191242199359082,0.6952926541922915,1.0,30.0,SVM
0.512987012987013,0.7694805194805194,0.6899563318777293,0.6124031007751938,0.5884543761638734,0.6446070163602631,0.6077495203879326,1.0,30.0,LR
0.6282467532467533,0.5633116883116883,0.5899390243902439,0.6024305555555556,0.608490566037736,0.6059780317085511,0.5781256483032577,1.0,30.0,KNN
0.7224025974025974,0.8555194805194806,0.7142857142857143,0.8604081632653061,0.718321226795803,0.842743954503289,0.7622830502689357,2.0,1.0,TransDSI
0.5925324675324676,0.8392857142857143,0.6483126110124334,0.8046692607003891,0.6191687871077185,0.79206416554225,0.7197584918060134,2.0,1.0,RF
0.599025974025974,0.8628246753246753,0.6858736059479554,0.8114503816793893,0.6395147313691508,0.7959592152976895,0.7332007308613182,2.0,1.0,XGBoost
0.6282467532467533,0.7702922077922078,0.5776119402985075,0.8056027164685908,0.6018662519440124,0.7417553023275425,0.5902994456709985,2.0,1.0,SVM
0.625,0.7288961038961039,0.5354659248956884,0.7953941541186891,0.5767790262172285,0.6944059390285039,0.5092958999617447,2.0,1.0,LR
0.560064935064935,0.627435064935065,0.4291044776119403,0.7404214559386973,0.4859154929577465,0.6191692844493167,0.42661462197373623,2.0,1.0,KNN
0.724025974025974,0.8547077922077922,0.7136,0.8609975470155355,0.7187751813053989,0.8334549987350311,0.7664638032082198,2.0,2.0,TransDSI
