Sensitivity,Specificity,PPV,NPV,F1-score,AUROC,AUPRC,ratio,repeat,method
0.6437246963562753,0.6680161943319838,0.6597510373443983,0.6521739130434783,0.651639344262295,0.7137307610352572,0.723544805978175,1.0,8.0,RF
0.6639676113360324,0.7125506072874493,0.6978723404255319,0.6795366795366795,0.6804979253112032,0.731170810863971,0.7301607767559182,1.0,8.0,XGBoost
0.46963562753036436,0.7894736842105263,0.6904761904761905,0.598159509202454,0.5590361445783133,0.669573341638119,0.6691596750021981,1.0,8.0,SVM
0.5587044534412956,0.7004048582995951,0.6509433962264151,0.6134751773049646,0.6013071895424836,0.6233178711337671,0.599245215474934,1.0,8.0,LR
0.6437246963562753,0.5789473684210527,0.6045627376425855,0.6190476190476191,0.6235294117647059,0.6420364208559393,0.6320386536787269,1.0,8.0,KNN
0.708502024291498,0.7732793522267206,0.7575757575757576,0.7262357414448669,0.7322175732217572,0.7905309052762707,0.7751491880222728,1.0,9.0,TransDSI
0.631578947368421,0.7449392712550608,0.7123287671232876,0.6690909090909091,0.6695278969957081,0.7374157911127867,0.73151309297954,1.0,9.0,RF
0.7125506072874493,0.680161943319838,0.6901960784313725,0.702928870292887,0.701195219123506,0.7546919306987494,0.752093951722058,1.0,9.0,XGBoost
0.7651821862348178,0.5708502024291497,0.6406779661016949,0.7085427135678392,0.6974169741697416,0.7107475946171877,0.6944624609500895,1.0,9.0,SVM
0.728744939271255,0.5546558704453441,0.6206896551724138,0.6715686274509803,0.6703910614525139,0.6682456686718353,0.6306649259247757,1.0,9.0,LR
0.2591093117408907,0.9068825910931174,0.735632183908046,0.5503685503685504,0.38323353293413176,0.6160894294284449,0.6142000043541814,1.0,9.0,KNN
0.6639676113360324,0.7489878542510121,0.7256637168141593,0.6902985074626866,0.6934460887949261,0.771877919651199,0.7964248874335327,1.0,10.0,TransDSI
0.6477732793522267,0.6680161943319838,0.6611570247933884,0.6547619047619048,0.6543967280163601,0.7203363438181252,0.7325681178963462,1.0,10.0,RF
0.582995951417004,0.7894736842105263,0.7346938775510204,0.6543624161073825,0.6501128668171557,0.7473651428477767,0.7732561743912595,1.0,10.0,XGBoost
0.6072874493927125,0.708502024291498,0.6756756756756757,0.6433823529411765,0.6396588486140725,0.676859151928404,0.6490179833780773,1.0,10.0,SVM
0.6275303643724697,0.6720647773279352,0.6567796610169492,0.6434108527131783,0.6418219461697723,0.6629349768067008,0.6137574386209437,1.0,10.0,LR
0.5263157894736842,0.631578947368421,0.5882352941176471,0.5714285714285714,0.5555555555555555,0.6015587864085628,0.586464500363732,1.0,10.0,KNN
0.5951417004048583,0.8502024291497976,0.7989130434782609,0.6774193548387096,0.6821345707656612,0.7771148519070956,0.7846142676792209,1.0,11.0,TransDSI
0.6477732793522267,0.631578947368421,0.6374501992031872,0.6419753086419753,0.642570281124498,0.691635660312413,0.6969229313875775,1.0,11.0,RF
0.6437246963562753,0.7165991902834008,0.6943231441048034,0.6679245283018868,0.6680672268907563,0.7275074169384844,0.7377389312164444,1.0,11.0,XGBoost
0.5546558704453441,0.7773279352226721,0.7135416666666666,0.6357615894039735,0.6241457858769932,0.7091576652625022,0.7059606667235089,1.0,11.0,SVM
0.6194331983805668,0.631578947368421,0.6270491803278688,0.624,0.6232179226069245,0.6495762920224886,0.6101897943252892,1.0,11.0,LR
0.7894736842105263,0.3724696356275304,0.5571428571428572,0.6388888888888888,0.6532663316582914,0.6017308921634513,0.5835270248151972,1.0,11.0,KNN
0.6842105263157895,0.7489878542510121,0.7316017316017316,0.7034220532319392,0.7071129707112972,0.7723040862823518,0.7747559831257053,1.0,12.0,TransDSI
0.6437246963562753,0.7004048582995951,0.6824034334763949,0.6628352490421456,0.6625,0.7248438754937796,0.7297143560680053,1.0,12.0,RF
0.5465587044534413,0.8218623481781376,0.7541899441340782,0.6444444444444445,0.6338028169014084,0.745889950663017,0.7521565424774668,1.0,12.0,XGBoost
0.6720647773279352,0.6882591093117408,0.6831275720164609,0.6772908366533864,0.6775510204081632,0.7036502811060663,0.6300299670745674,1.0,12.0,SVM
0.6963562753036437,0.562753036437247,0.6142857142857143,0.6495327102803738,0.6527514231499052,0.6349718893933682,0.5966616782680579,1.0,12.0,LR
0.7773279352226721,0.4048582995951417,0.5663716814159292,0.6451612903225806,0.6552901023890785,0.6188267304823879,0.5956885458870053,1.0,12.0,KNN
0.6234817813765182,0.8582995951417004,0.8148148148148148,0.6950819672131148,0.7064220183486238,0.7804340343228048,0.7853348348631916,1.0,13.0,TransDSI
0.5587044534412956,0.7894736842105263,0.7263157894736842,0.6414473684210527,0.631578947368421,0.7321706633447524,0.7461942725865265,1.0,13.0,RF
0.5951417004048583,0.7489878542510121,0.7033492822966507,0.6491228070175439,0.6447368421052632,0.7340392401121146,0.7574059124802202,1.0,13.0,XGBoost
0.5182186234817814,0.7773279352226721,0.6994535519125683,0.617363344051447,0.5953488372093023,0.6791047222540936,0.6633654328828831,1.0,13.0,SVM
0.6234817813765182,0.6396761133603239,0.6337448559670782,0.6294820717131474,0.6285714285714286,0.6659345342490453,0.6446507714345278,1.0,13.0,LR
0.6720647773279352,0.5465587044534413,0.5971223021582733,0.625,0.6323809523809524,0.6175236440525169,0.5891426315449614,1.0,13.0,KNN
0.7004048582995951,0.805668016194332,0.7828054298642534,0.7289377289377289,0.7393162393162394,0.8150518775918307,0.8269133587089247,1.0,14.0,TransDSI
0.6477732793522267,0.7004048582995951,0.6837606837606838,0.6653846153846154,0.6652806652806652,0.7446606238423837,0.7591217992928347,1.0,14.0,RF
0.6153846153846154,0.8340080971659919,0.7875647668393783,0.6843853820598007,0.6909090909090909,0.7761395859627269,0.8009276563021622,1.0,14.0,XGBoost
0.5951417004048583,0.708502024291498,0.6712328767123288,0.6363636363636364,0.630901287553648,0.6981920700224558,0.6826447409804433,1.0,14.0,SVM
0.680161943319838,0.631578947368421,0.6486486486486487,0.6638297872340425,0.6640316205533596,0.6775393794358209,0.6376168874413339,1.0,14.0,LR
0.7489878542510121,0.4777327935222672,0.589171974522293,0.6555555555555556,0.659536541889483,0.6314642101984953,0.5978802761631451,1.0,14.0,KNN
0.659919028340081,0.8663967611336032,0.8316326530612245,0.7181208053691275,0.7358916478555305,0.8037092887934567,0.8163975636305196,1.0,15.0,TransDSI
0.7894736842105263,0.5708502024291497,0.6478405315614618,0.7305699481865285,0.7116788321167884,0.7314494582766478,0.7289447220769836,1.0,15.0,RF
0.7125506072874493,0.680161943319838,0.6901960784313725,0.702928870292887,0.701195219123506,0.7660181284728482,0.7744144623759204,1.0,15.0,XGBoost
0.6234817813765182,0.7246963562753036,0.6936936936936937,0.6580882352941176,0.6567164179104479,0.7006835057122718,0.6727376681328556,1.0,15.0,SVM
0.7489878542510121,0.5060728744939271,0.6026058631921825,0.6684491978609626,0.6678700361010831,0.6189250766280385,0.5739112453147518,1.0,15.0,LR
0.7854251012145749,0.3360323886639676,0.5418994413407822,0.6102941176470589,0.6413223140495868,0.5639331901850546,0.5559899373699921,1.0,15.0,KNN
0.7327935222672065,0.8137651821862348,0.7973568281938326,0.7528089887640449,0.7637130801687763,0.8156009769050467,0.8236969869037314,1.0,16.0,TransDSI
0.8380566801619433,0.4817813765182186,0.6179104477611941,0.7484276729559748,0.711340206185567,0.7137471520595322,0.714598529379254,1.0,16.0,RF
0.5587044534412956,0.8097165991902834,0.745945945945946,0.6472491909385113,0.638888888888889,0.7479060466488551,0.7518125278349533,1.0,16.0,XGBoost
0.582995951417004,0.7004048582995951,0.6605504587155964,0.6268115942028986,0.6193548387096774,0.6642544542608467,0.6432579668108085,1.0,16.0,SVM
0.6072874493927125,0.631578947368421,0.6224066390041494,0.616600790513834,0.6147540983606556,0.6275303643724697,0.6070224140533172,1.0,16.0,LR
0.43724696356275305,0.7611336032388664,0.6467065868263473,0.5749235474006116,0.5217391304347826,0.6204166598370732,0.612605130888924,1.0,16.0,KNN
0.7408906882591093,0.7530364372469636,0.75,0.744,0.745417515274949,0.7980297988821323,0.8099784167466922,1.0,17.0,TransDSI
0.5870445344129555,0.7489878542510121,0.7004830917874396,0.6445993031358885,0.6387665198237886,0.7157304659968202,0.7222804597058785,1.0,17.0,RF
0.8340080971659919,0.5546558704453441,0.6518987341772152,0.7696629213483146,0.7317939609236235,0.7478896556245799,0.7598515669739367,1.0,17.0,XGBoost
0.611336032388664,0.7044534412955465,0.6741071428571429,0.6444444444444445,0.6411889596602973,0.6928567916209083,0.6725923026775451,1.0,17.0,SVM
0.6234817813765182,0.6842105263157895,0.6637931034482759,0.6450381679389313,0.6430062630480167,0.6674588995066302,0.6159999736752932,1.0,17.0,LR
0.708502024291498,0.4817813765182186,0.5775577557755776,0.6230366492146597,0.6363636363636362,0.6140323558819191,0.5763133592390655,1.0,17.0,KNN
0.7165991902834008,0.7854251012145749,0.7695652173913043,0.7348484848484849,0.7421383647798742,0.8104541952826632,0.8216806199050319,1.0,18.0,TransDSI
0.6032388663967612,0.7368421052631579,0.6962616822429907,0.65,0.6464208242950108,0.7227130423380157,0.7229618244483902,1.0,18.0,RF
0.5870445344129555,0.7773279352226721,0.725,0.6530612244897959,0.6487695749440716,0.7420626464947795,0.7484655886304235,1.0,18.0,XGBoost
0.4493927125506073,0.854251012145749,0.7551020408163265,0.6080691642651297,0.5634517766497462,0.6987821468963595,0.6851078802209356,1.0,18.0,SVM
0.5425101214574899,0.7246963562753036,0.6633663366336634,0.613013698630137,0.5968819599109131,0.6535101378485141,0.6116725167074706,1.0,18.0,LR
0.7206477732793523,0.42105263157894735,0.5545171339563862,0.6011560693641619,0.6267605633802816,0.5941090658755266,0.5901154774483232,1.0,18.0,KNN
0.757085020242915,0.728744939271255,0.7362204724409449,0.75,0.7465069860279441,0.7891950367978495,0.7920159802499447,1.0,19.0,TransDSI
0.6761133603238867,0.6518218623481782,0.6600790513833992,0.6680497925311203,0.668,0.7197298759199462,0.7317004707263626,1.0,19.0,RF
0.5748987854251012,0.8218623481781376,0.7634408602150538,0.6590909090909091,0.6558891454965358,0.7554623088396794,0.7771044776679161,1.0,19.0,XGBoost
0.7246963562753036,0.5708502024291497,0.6280701754385964,0.6746411483253588,0.6729323308270676,0.6794489337638709,0.6448871722927938,1.0,19.0,SVM
0.6680161943319838,0.6356275303643725,0.6470588235294118,0.6569037656903766,0.6573705179282868,0.6518218623481782,0.614571083688821,1.0,19.0,LR
0.5344129554655871,0.6680161943319838,0.616822429906542,0.5892857142857143,0.5726681127982647,0.6230228326968151,0.6234725218378757,1.0,19.0,KNN
0.7651821862348178,0.6680161943319838,0.6974169741697417,0.7399103139013453,0.7297297297297297,0.7667639200773657,0.7365491571687591,1.0,20.0,TransDSI
0.7692307692307693,0.6153846153846154,0.6666666666666666,0.7272727272727273,0.7142857142857142,0.7521513219361078,0.7508823457688597,1.0,20.0,RF
0.6761133603238867,0.7327935222672065,0.7167381974248928,0.6934865900383141,0.6958333333333334,0.7777950794145125,0.7874346267305739,1.0,20.0,XGBoost
0.6720647773279352,0.680161943319838,0.6775510204081633,0.6746987951807228,0.6747967479674797,0.7174761100821191,0.6622571945676139,1.0,20.0,SVM
0.7044534412955465,0.5789473684210527,0.6258992805755396,0.6620370370370371,0.6628571428571429,0.6516743431297022,0.6024182143819299,1.0,20.0,LR
0.6356275303643725,0.5789473684210527,0.6015325670498084,0.6137339055793991,0.6181102362204725,0.6372994148404333,0.6258337692085724,1.0,20.0,KNN
0.6234817813765182,0.8744939271255061,0.8324324324324325,0.6990291262135923,0.7129629629629629,0.7951367830975757,0.7953344717735336,1.0,21.0,TransDSI
0.6275303643724697,0.7408906882591093,0.7077625570776256,0.6654545454545454,0.6652360515021459,0.7389565473946467,0.750688369030243,1.0,21.0,RF
0.4331983805668016,0.9109311740890689,0.8294573643410853,0.6164383561643836,0.5691489361702127,0.738989329443197,0.7761085113601315,1.0,21.0,XGBoost
0.6275303643724697,0.6963562753036437,0.6739130434782609,0.6515151515151515,0.6498951781970651,0.6877182055106623,0.6769706642996648,1.0,21.0,SVM
0.6963562753036437,0.5668016194331984,0.6164874551971327,0.6511627906976745,0.6539923954372625,0.6333491779901326,0.5871109124236706,1.0,21.0,LR
0.6153846153846154,0.5748987854251012,0.5914396887159533,0.5991561181434599,0.6031746031746031,0.6307593961546656,0.6135342292708702,1.0,21.0,KNN
0.7773279352226721,0.708502024291498,0.7272727272727273,0.7608695652173914,0.75146771037182,0.7910882001016244,0.7973685332520085,1.0,22.0,TransDSI
0.6194331983805668,0.7651821862348178,0.7251184834123223,0.6678445229681979,0.6681222707423581,0.7453654378862136,0.7523045679421438,1.0,22.0,RF
0.7651821862348178,0.6842105263157895,0.7078651685393258,0.7444933920704846,0.7354085603112841,0.7856135979937386,0.7924615211360774,1.0,22.0,XGBoost
0.5910931174089069,0.7611336032388664,0.7121951219512195,0.6505190311418685,0.6460176991150443,0.7013391466832762,0.6704452648326128,1.0,22.0,SVM
0.6234817813765182,0.6558704453441295,0.6443514644351465,0.6352941176470588,0.6337448559670782,0.6353652739759708,0.6069513379469177,1.0,22.0,LR
0.5384615384615384,0.680161943319838,0.6273584905660378,0.5957446808510638,0.579520697167756,0.6393728794112343,0.6253848853368488,1.0,22.0,KNN
0.7125506072874493,0.7368421052631579,0.7302904564315352,0.7193675889328063,0.7213114754098361,0.7869822485207101,0.7939753275519779,1.0,23.0,TransDSI
0.5870445344129555,0.7408906882591093,0.69377990430622,0.6421052631578947,0.6359649122807016,0.7341703683063154,0.750811111759631,1.0,23.0,RF
0.7651821862348178,0.6275303643724697,0.6725978647686833,0.7276995305164319,0.7159090909090909,0.7460456653936306,0.7710204559855096,1.0,23.0,XGBoost
0.6477732793522267,0.6882591093117408,0.6751054852320675,0.6614785992217899,0.6611570247933883,0.7091658607746398,0.6719386135453361,1.0,23.0,SVM
0.6558704453441295,0.6558704453441295,0.6558704453441295,0.6558704453441295,0.6558704453441295,0.6900293399334525,0.6408383428764926,1.0,23.0,LR
0.7489878542510121,0.43724696356275305,0.5709876543209876,0.6352941176470588,0.647985989492119,0.603517513809438,0.5895898571069066,1.0,23.0,KNN
0.6842105263157895,0.7935222672064778,0.7681818181818182,0.7153284671532847,0.7237687366167024,0.7917684276090412,0.769495208087983,1.0,24.0,TransDSI
0.7165991902834008,0.6396761133603239,0.6654135338345865,0.6929824561403509,0.6900584795321637,0.7440213738956547,0.7454855371501364,1.0,24.0,RF
0.7692307692307693,0.6437246963562753,0.6834532374100719,0.7361111111111112,0.7238095238095238,0.7742792047075022,0.7868766662800529,1.0,24.0,XGBoost
0.8097165991902834,0.4817813765182186,0.6097560975609756,0.7168674698795181,0.6956521739130435,0.6774902063629956,0.6268351075059686,1.0,24.0,SVM
0.728744939271255,0.562753036437247,0.625,0.6747572815533981,0.6728971962616823,0.6661476175646217,0.6260945565619364,1.0,24.0,LR
0.5587044534412956,0.5991902834008097,0.5822784810126582,0.5758754863813229,0.5702479338842975,0.6098280581553541,0.5928748531567978,1.0,24.0,KNN
0.7530364372469636,0.7246963562753036,0.7322834645669292,0.7458333333333333,0.7425149700598803,0.8117490862003967,0.8255239909469472,1.0,25.0,TransDSI
0.5748987854251012,0.757085020242915,0.7029702970297029,0.6404109589041096,0.6325167037861915,0.7281548623973513,0.7303256497514419,1.0,25.0,RF
0.5870445344129555,0.8502024291497976,0.7967032967032966,0.6730769230769231,0.675990675990676,0.7858922454064154,0.8031706851518594,1.0,25.0,XGBoost
0.7975708502024291,0.5789473684210527,0.654485049833887,0.7409326424870466,0.718978102189781,0.746529200609746,0.7220951831371605,1.0,25.0,SVM
0.6680161943319838,0.6194331983805668,0.637065637065637,0.6510638297872341,0.6521739130434782,0.663459489583504,0.612223619777498,1.0,25.0,LR
0.8016194331983806,0.3319838056680162,0.5454545454545454,0.6259541984732825,0.6491803278688524,0.5891425855201692,0.5624543605427571,1.0,25.0,KNN
0.6639676113360324,0.8663967611336032,0.8324873096446701,0.7205387205387206,0.7387387387387387,0.8126096149748399,0.8450916329449358,1.0,26.0,TransDSI
0.5101214574898786,0.8825910931174089,0.8129032258064516,0.6430678466076696,0.6268656716417911,0.7568883279516138,0.7779505581375744,1.0,26.0,RF
0.631578947368421,0.8178137651821862,0.7761194029850746,0.689419795221843,0.6964285714285715,0.7841957743939418,0.7956914227584075,1.0,26.0,XGBoost
0.6761133603238867,0.728744939271255,0.7136752136752137,0.6923076923076923,0.6943866943866943,0.7184923535871756,0.7010996499792513,1.0,26.0,SVM
0.6032388663967612,0.728744939271255,0.6898148148148148,0.6474820143884892,0.6436285097192224,0.70343719779049,0.6581737360935437,1.0,26.0,LR
0.39271255060728744,0.7651821862348178,0.6258064516129033,0.5575221238938053,0.48258706467661694,0.6130816764739629,0.6218519418639349,1.0,26.0,KNN
0.6680161943319838,0.8137651821862348,0.7819905213270142,0.7102473498233216,0.7205240174672489,0.7754265764067598,0.7801628470635387,1.0,27.0,TransDSI
0.4534412955465587,0.8502024291497976,0.7516778523489933,0.6086956521739131,0.5656565656565656,0.7132226392827287,0.7251672180425242,1.0,27.0,RF
0.6234817813765182,0.7894736842105263,0.7475728155339806,0.6770833333333334,0.6799116997792494,0.7641249651690735,0.785245579216231,1.0,27.0,XGBoost
0.7327935222672065,0.582995951417004,0.6373239436619719,0.6857142857142857,0.6817325800376648,0.701437492828927,0.6720297642420388,1.0,27.0,SVM
0.5222672064777328,0.7327935222672065,0.6615384615384615,0.6053511705685619,0.583710407239819,0.6486911767116328,0.6114218968740497,1.0,27.0,LR
0.5182186234817814,0.6639676113360324,0.6066350710900474,0.5795053003533569,0.5589519650655022,0.6157861954793555,0.6041273688860096,1.0,27.0,KNN
0.6437246963562753,0.8502024291497976,0.8112244897959183,0.7046979865771812,0.7178329571106093,0.7826796046484944,0.8131328559063294,1.0,28.0,TransDSI
0.7408906882591093,0.6680161943319838,0.690566037735849,0.7205240174672489,0.71484375,0.767509711681883,0.7852514172283527,1.0,28.0,RF
0.757085020242915,0.7368421052631579,0.7420634920634921,0.7520661157024794,0.7494989979959921,0.816404137094527,0.8306751647321545,1.0,28.0,XGBoost
0.6639676113360324,0.7368421052631579,0.7161572052401747,0.6867924528301886,0.689075630252101,0.7384812076906687,0.7013503502156142,1.0,28.0,SVM
0.6882591093117408,0.6720647773279352,0.6772908366533864,0.6831275720164609,0.6827309236947791,0.6886524938943435,0.6349517279854318,1.0,28.0,LR
0.42105263157894735,0.7692307692307693,0.6459627329192547,0.5705705705705706,0.5098039215686274,0.6318412037568227,0.6222108793060223,1.0,28.0,KNN
0.7449392712550608,0.7368421052631579,0.7389558232931727,0.7428571428571429,0.7419354838709677,0.7931616646724253,0.7955063439167118,1.0,29.0,TransDSI
0.5789473684210527,0.7854251012145749,0.7295918367346939,0.6510067114093959,0.6455981941309256,0.7438410726286285,0.7484001189135246,1.0,29.0,RF
0.6032388663967612,0.8137651821862348,0.764102564102564,0.6722408026755853,0.6742081447963801,0.7709354357553803,0.7946489304843075,1.0,29.0,XGBoost
0.6882591093117408,0.5910931174089069,0.6273062730627307,0.6547085201793722,0.6563706563706564,0.6778344178727729,0.6631012128094869,1.0,29.0,SVM
0.7044534412955465,0.5910931174089069,0.6327272727272727,0.6666666666666666,0.6666666666666667,0.6584110541067711,0.625452200612011,1.0,29.0,LR
0.3319838056680162,0.8461538461538461,0.6833333333333333,0.5588235294117647,0.44686648501362397,0.6091724171843498,0.6058443871582749,1.0,29.0,KNN
0.7408906882591093,0.708502024291498,0.7176470588235294,0.7322175732217573,0.7290836653386454,0.7750905604091199,0.7748704529549412,1.0,30.0,TransDSI
0.7975708502024291,0.4939271255060729,0.6118012422360248,0.7093023255813954,0.6924428822495605,0.7074857807864414,0.7168163648266042,1.0,30.0,RF
0.728744939271255,0.6639676113360324,0.6844106463878327,0.70995670995671,0.7058823529411765,0.7684685866019767,0.7686706415093327,1.0,30.0,XGBoost
0.680161943319838,0.7044534412955465,0.6970954356846473,0.6877470355731226,0.6885245901639344,0.7308757724270191,0.7054859982735273,1.0,30.0,SVM
0.6518218623481782,0.6558704453441295,0.6544715447154471,0.6532258064516129,0.6531440162271805,0.6671146879968529,0.6389107029183945,1.0,30.0,LR
0.5101214574898786,0.6518218623481782,0.5943396226415094,0.5709219858156028,0.5490196078431373,0.6090658755265616,0.6041813835120114,1.0,30.0,KNN
0.7368421052631579,0.7611336032388664,0.6066666666666667,0.8526077097505669,0.6654478976234004,0.7830443049386155,0.6736715711761104,2.0,1.0,TransDSI
0.7125506072874493,0.6417004048582996,0.4985835694050991,0.8170103092783505,0.5866666666666667,0.7451769411070498,0.630275958994879,2.0,1.0,RF
0.6558704453441295,0.7611336032388664,0.5785714285714286,0.8156182212581344,0.6148007590132828,0.7611581897752789,0.6514721048637124,2.0,1.0,XGBoost
0.7530364372469636,0.5688259109311741,0.46616541353383456,0.8216374269005848,0.5758513931888544,0.7120547788031275,0.5156378539174798,2.0,1.0,SVM
0.6032388663967612,0.7246963562753036,0.5228070175438596,0.7850877192982456,0.5601503759398497,0.6996262846465275,0.4936164820012805,2.0,1.0,LR
0.6720647773279352,0.5465587044534413,0.4256410256410256,0.7692307692307693,0.521193092621664,0.6394712255568851,0.4415768720671245,2.0,1.0,KNN
0.7004048582995951,0.8178137651821862,0.6577946768060836,0.8451882845188284,0.6784313725490195,0.7976978806405612,0.7162853761740959,2.0,2.0,TransDSI
